,coll_index,surname_x,initials_x,clean_name,raw_name,name,matched_name,distance,dup_count,item,itemLabel,surname_y,initials_y,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
2755,c00414,BLACK,L.,"BLACK, L.","BLACK, Lauren","BLACK, L.","Black, A.",0.72,1,http://www.wikidata.org/entity/Q277594,Adam Black,Black,A.,"Black, A.",,39268715,0000 0000 8117 7713,,,,1784.0,1874.0,,
2756,c00495,BOYCE,M.W.,"BOYCE, M.W.","BOYCE, Max W.","BOYCE, M.W.","Boyce, S.",0.72,1,http://www.wikidata.org/entity/Q7410963,Samuel Boyce,Boyce,S.,"Boyce, S.",,23507141,,,,,,1775.0,,
2757,c00498,BOYD,E.M.,"BOYD, E.M.","BOYD, Emma Minnie","BOYD, E.M.","Boyd, E.S.",0.72,1,http://www.wikidata.org/entity/Q21506391,Emma Sophia Boyd,Boyd,E.S.,"Boyd, E.S.",,,,,16433-1,E.S.Boyd,1913.0,2009.0,,
2758,c00669,BURNS,R.A.(.,"BURNS, R.A.(.","BURNS, Richard Alfred (Dick)","BURNS, R.A.(.","Burns, A.",0.72,1,http://www.wikidata.org/entity/Q47114870,A.C. Burns,Burns,A.,"Burns, A.",,,,73566,16743-1,Burns,,,,
2759,c00722,CALVERT,J.S.,"CALVERT, J.S.","CALVERT, James Snowden","CALVERT, J.S.","Calvert, L.",0.72,1,http://www.wikidata.org/entity/Q63975622,Louis Calvert,Calvert,L.,"Calvert, L.",,,,,,,,,,
2760,c00723,CALVERT,J.P.(.,"CALVERT, J.P.(.","CALVERT, Joseph Patrick (Pat)","CALVERT, J.P.(.","Calvert, L.",0.72,1,http://www.wikidata.org/entity/Q63975622,Louis Calvert,Calvert,L.,"Calvert, L.",,,,,,,,,,
2761,c00760,CAREY,G.,"CAREY, G.","CAREY, Gladys, Dr","CAREY, G.","Carey, J.",0.72,1,http://www.wikidata.org/entity/Q5933140,John Carey,Carey,J.,"Carey, J.",,,,31407.0,1399-1,J.Carey,1797.0,1880.0,,
2762,c00865,CLELAND,W.L.,"CLELAND, W.L.","CLELAND, William Lennox, Dr","CLELAND, W.L.","Cleland, J.",0.72,1,http://www.wikidata.org/entity/Q21165687,John Cleland,Cleland,J.,"Cleland, J.",,15552690,0000 0000 3040 9297,,,,1835.0,1925.0,,
2763,c00905,CONN,B.J.,"CONN, B.J.","CONN, Barry John, Dr*","CONN, B.J.","Conn, B.",0.72,1,http://www.wikidata.org/entity/Q21340328,Barry Conn,Conn,B.,"Conn, B.",0000-0001-9832-3809,91424478,,,13263-1,B.J.Conn,1948.0,,,
2764,c00936,COSTIN,A.B.,"COSTIN, A.B.","COSTIN, Alec Baillie*","COSTIN, A.B.","Costin, J.",0.72,1,http://www.wikidata.org/entity/Q36588314,J. Costin,Costin,J.,"Costin, J.",,,,61549,32820-1,Costin,,,,
2765,c01055,DAWES,W.,"DAWES, W.","DAWES, William","DAWES, W.","Dawes, C.J.",0.72,1,http://www.wikidata.org/entity/Q21509958,Clinton J. Dawes,Dawes,C.J.,"Dawes, C.J.",,,,,32888-1,Dawes,1935.0,,,
2766,c01064,DE JONCHEERE,G.J.,"DE JONCHEERE, G.J.","DE JONCHEERE, Gerardus Johannes","DE JONCHEERE, G.J.","Joncheere, G.J.d.",0.72,1,http://www.wikidata.org/entity/Q21395765,Gerardus J. de Joncheere,Joncheere,G.J.d.,"Joncheere, G.J.d.",,,,82037,14311-1,de Jonch.,1909.0,1989.0,,
2767,c01093,DIEN,C.,"DIEN, C.","DIEN, Claude-Marie-Francois","DIEN, C.","Dien, B.",0.72,1,http://www.wikidata.org/entity/Q47116465,B.S. Dien,Dien,B.,"Dien, B.",,,,,20003056-1,Dien,,,,
2768,c01096,DIETRICH,K.A.n.N.,"DIETRICH, K.A.n.N.","DIETRICH, Koncordia Amalia nee NELLE","DIETRICH, K.A.n.N.","Dietrich, A.",0.72,1,http://www.wikidata.org/entity/Q76851,Amalie Dietrich,Dietrich,A.,"Dietrich, A.",,77113813,0000 0000 3219 7769,8587.0,,,1821.0,1891.0,,
2769,c01109,DOBSON,W.L.,"DOBSON, W.L.","DOBSON, William Lambert","DOBSON, W.L.","Dobson, M.",0.72,1,http://www.wikidata.org/entity/Q54318647,Michael Dobson,Dobson,M.,"Dobson, M.",,,,,,,,,,
2770,c01135,DOWLING,R.,"DOWLING, R.","DOWLING, R.","DOWLING, R.","Cowling, R.",0.72,1,http://www.wikidata.org/entity/Q36660494,Rachael Cowling,Cowling,R.,"Cowling, R.",,,,,20001424-1,Cowling,1998.0,,,
2771,c01321,FORSTER,A.(.W.,"FORSTER, A.(.W.","FORSTER, Adam (von Wiarda)","FORSTER, A.(.W.","Forster, J.",0.72,1,http://www.wikidata.org/entity/Q36590081,Jakob Forster,Forster,J.,"Forster, J.",,,,,2834-1,J.Forst.,,,,
2772,c01525,GROVE,C.H.,"GROVE, C.H.","GROVE, C.H., Rev.","GROVE, C.H.","Grove, A.",0.72,1,http://www.wikidata.org/entity/Q21514315,Arthur Grove,Grove,A.,"Grove, A.",,304395044,,62403,3419-1,A.Grove,1865.0,1942.0,,
2773,c01531,GUERIN,M.,"GUERIN, M.","GUERIN, M.","GUERIN, M.","Guerin, G.R.",0.72,1,http://www.wikidata.org/entity/Q36562623,Greg R. Guerin,Guerin,G.R.,"Guerin, G.R.",,,,,20014389-1,G.R.Guerin,,,,
2774,c01544,GUNTER,H.A.,"GUNTER, H.A.","GUNTER, H.A., Rev.","GUNTER, H.A.","Gunter, L.",0.72,1,http://www.wikidata.org/entity/Q36613419,L.S. Gunter,Gunter,L.,"Gunter, L.",,,,82386,19755-1,Gunter,,,,
2775,c01552,HACKETT,W.C.,"HACKETT, W.C.","HACKETT, Walter Champion","HACKETT, W.C.","Hackett, L.",0.72,1,http://www.wikidata.org/entity/Q3831386,Lewis Hackett,Hackett,L.,"Hackett, L.",,93332789,0000 0000 6457 9710,,,,1884.0,1962.0,,
2776,c01560,HAIN,B.,"HAIN, B.","HAIN, Betty","HAIN, B.","Hain, M.",0.72,1,http://www.wikidata.org/entity/Q28862560,Miroslav Hain,Hain,M.,"Hain, M.",,,,,,,,,,
2777,c01677,HETLEY,C.,"HETLEY, C.","HETLEY, C., Mrs","HETLEY, C.","Hetley, G.B.",0.72,1,http://www.wikidata.org/entity/Q5548226,Georgina Burne Hetley,Hetley,G.B.,"Hetley, G.B.",,135149717378210950771,,,,,1822.0,1890.0,,
2778,c01743,HOOD,J.A.,"HOOD, J.A.","HOOD, Jessie Ann, Miss","HOOD, J.A.","Hood, J.D.",0.72,1,http://www.wikidata.org/entity/Q22107945,J. Douglas Hood,Hood,J.D.,"Hood, J.D.",,33737946,0000 0000 3554 6821,,,,1889.0,1966.0,,
2779,c01744,HOOD,J.A.,"HOOD, J.A.","HOOD, John A.","HOOD, J.A.","Hood, J.D.",0.72,1,http://www.wikidata.org/entity/Q22107945,J. Douglas Hood,Hood,J.D.,"Hood, J.D.",,33737946,0000 0000 3554 6821,,,,1889.0,1966.0,,
2780,c01749,HOPE,M.A.,"HOPE, M.A.","HOPE, Margaret Anderson","HOPE, M.A.","Hope, J.",0.72,1,http://www.wikidata.org/entity/Q4390836,John Hope,Hope,J.,"Hope, J.",,69710126,0000 0000 5191 5893,2318.0,4094-1,Hope,1725.0,1786.0,,
2781,c01767,HOWIE,M.I.,"HOWIE, M.I.","HOWIE, Malcolm Ian","HOWIE, M.I.","Howie, C.",0.72,1,http://www.wikidata.org/entity/Q5764901,Charles Howie,Howie,C.,"Howie, C.",,,,49181.0,4166-1,Howie,1811.0,1899.0,,
2782,c01861,JESSUP,R.W.,"JESSUP, R.W.","JESSUP, Rupert W.","JESSUP, R.W.","Jessup, A.",0.72,1,http://www.wikidata.org/entity/Q22103005,Andrew Jessup,Jessup,A.,"Jessup, A.",,,,,,,,,,
2783,c01946,KESSELL,A.,"KESSELL, A.","KESSELL, A.","KESSELL, A.","Kessell, S.L.",0.72,1,http://www.wikidata.org/entity/Q21517444,Stephen Lackey Kessell,Kessell,S.L.,"Kessell, S.L.",,93715917,,77460,4752-1,Kessell,1897.0,1979.0,,
2784,c02023,LANDER,N.S.,"LANDER, N.S.","LANDER, Nicholas Sean","LANDER, N.S.","Lander, N.",0.72,1,http://www.wikidata.org/entity/Q21388272,Nicholas Lander,Lander,N.,"Lander, N.",,,,,5246-1,Lander,1948.0,,,
2785,c02128,LODER,M.,"LODER, M.","LODER, Mary, Mrs [suggest this is LODDER above]","LODER, M.","Loder, J.C.",0.72,1,http://www.wikidata.org/entity/Q215998,Justus Christian Loder,Loder,J.C.,"Loder, J.C.",,22941963,0000 0000 6135 7266,,,,1753.0,1832.0,,
2786,c02175,MACDOUGALL,O.C.,"MACDOUGALL, O.C.","MACDOUGALL, Ormond Campbell","MACDOUGALL, O.C.","MacDougall, W.A.",0.72,1,http://www.wikidata.org/entity/Q55065407,William Alexander MacDougall,MacDougall,W.A.,"MacDougall, W.A.",,,,,,,1905.0,1982.0,,
2787,c02209,MADSEN,M.O.,"MADSEN, M.O.","MADSEN, Monica Osterkamp","MADSEN, M.O.","Madsen, T.",0.72,1,http://www.wikidata.org/entity/Q22112095,Thomas Madsen,Madsen,T.,"Madsen, T.",,,,,,,,,,
2788,c03213,TURNER,G.R.,"TURNER, G.R.","TURNER, G. R.","TURNER, G.R.","Turner, G.H.",0.72,1,http://www.wikidata.org/entity/Q21611066,George Harrison Turner,Turner,G.H.,"Turner, G.H.",,,,43355,20000160-1,G.H.Turner,1877.0,1970.0,,
2789,c02349,McMASTER,C.J.,"McMASTER, C.J.","McMASTER, C.J.","McMASTER, C.J.","McMaster, J.B.",0.72,1,http://www.wikidata.org/entity/Q15513520,John Bach McMaster,McMaster,J.B.,"McMaster, J.B.",,25846168,0000 0000 8366 1218,,,,1852.0,1932.0,,
2790,c02350,McNAIR,D.L.,"McNAIR, D.L.","McNAIR, Donald Livingston","McNAIR, D.L.","McNair, J.B.",0.72,1,http://www.wikidata.org/entity/Q21520284,James Birtley McNair,McNair,J.B.,"McNair, J.B.",,37276369,0000 0000 3565 2077,,13415-1,McNair,1889.0,,,
2791,c02487,MUELLER / M&#220;LLER,C.C.M.(.M.W.,"MUELLER / M&#220;LLER, C.C.M.(.M.W.","MUELLER / M&#220;LLER, Clara Christine Maria (later Mrs WEHL)","MUELLER / M&#220;LLER, C.C.M.(.M.W.","Mueller, C.",0.72,1,http://www.wikidata.org/entity/Q33685674,Carmen Mueller,Mueller,C.,"Mueller, C.",,,,,20002212-1,C.Muell.,,,,
2792,c02490,MUFFETT,B.,"MUFFETT, B.","MUFFETT, B.","MUFFETT, B.","Muffet, T.",0.72,1,http://www.wikidata.org/entity/Q668763,Thomas Muffet,Muffet,T.,"Muffet, T.",,57431858,0000 0000 8137 0900,,,,1553.0,1604.0,,
2793,c02502,MULLINS,E.,"MULLINS, E.","MULLINS, Effie","MULLINS, E.","Mullins, J.T.",0.72,1,http://www.wikidata.org/entity/Q36595745,J. Thomas Mullins,Mullins,J.T.,"Mullins, J.T.",,,,77228,23754-1,Mullins,,,,
2794,c02513,MURRAY,H.T.A.,"MURRAY, H.T.A.","MURRAY, Henry Thomas Ayrton","MURRAY, H.T.A.","Murray, H.",0.72,1,http://www.wikidata.org/entity/Q15994654,Hugh Murray,Murray,H.,"Murray, H.",,17368773,0000 0000 8096 7932,,,,1779.0,1846.0,,
2795,c02536,NEE,L.,"NEE, L.","NEE, Luis","NEE, L.","Nee, M.",0.72,1,http://www.wikidata.org/entity/Q6012855,Michael Nee,Nee,M.,"Nee, M.",,161767611,0000 0004 4458 1601,12229.0,13396-1,M.Nee,1947.0,,,
2796,c02590,O'BRIEN,T.P.,"O'BRIEN, T.P.","O'BRIEN, Terence Phillip, Dr","O'BRIEN, T.P.","O'Brien, J.",0.72,1,http://www.wikidata.org/entity/Q4340887,James O'Brien,O'Brien,J.,"O'Brien, J.",,211758915,,40257.0,7076-1,O'Brien,1842.0,1930.0,,
2797,c02697,RICHARDS,T.P.,"RICHARDS, T.P.","RICHARDS, Thomas Paul","RICHARDS, T.P.","Richards, T.A.",0.72,1,http://www.wikidata.org/entity/Q88853961,Thomas A. Richards,Richards,T.A.,"Richards, T.A.",,,,,20038302-1,T.A.Richards,,,,
2798,c02749,ROE,R.,"ROE, R.","ROE, R.","ROE, R.","Roe, A.",0.72,1,http://www.wikidata.org/entity/Q13375076,Anne Roe,Roe,A.,"Roe, A.",,74989587,0000 0001 1448 1683,,,,1904.0,1991.0,,
2799,c02759,ROPER,A.M.,"ROPER, A.M.","ROPER, A. Miss","ROPER, A.M.","Roper, R.",0.72,1,http://www.wikidata.org/entity/Q89911033,Richard Roper,Roper,R.,"Roper, R.",,,,,,,,,,
2800,c02776,ROWAN,M.E.,"ROWAN, M.E.","ROWAN, Marian Ellis, Mrs, nee RYAN","ROWAN, M.E.","Rowan, E.",0.72,1,http://www.wikidata.org/entity/Q5365986,Ellis Rowan,Rowan,E.,"Rowan, E.",,50102977,0000 0000 8381 5483,50107.0,,,1848.0,1922.0,,
2801,c02874,SEMPER,C.G.[.W.S.D.,"SEMPER, C.G.[.W.S.D.","SEMPER, Carl Gottfried [Franz Wilhelm Stever DIETRICH]","SEMPER, C.G.[.W.S.D.","Semper, C.",0.72,1,http://www.wikidata.org/entity/Q86785,Carl Semper,Semper,C.,"Semper, C.",,29594521,0000 0001 0883 3929,14176.0,,,1832.0,1893.0,,
2802,c02886,SHANN,W.,"SHANN, W.","SHANN, William","SHANN, W.","Shann, C.",0.72,1,http://www.wikidata.org/entity/Q36530786,C. Shann,Shann,C.,"Shann, C.",,,,,20003321-1,Shann,,,,
2803,c02992,SPENCE,D.W.,"SPENCE, D.W.","SPENCE, D. W.","SPENCE, D.W.","Spence, M.",0.72,1,http://www.wikidata.org/entity/Q21609274,Magnus Spence,Spence,M.,"Spence, M.",,286533715,0000 0003 9249 4409,38793.0,9959-1,Spence,1853.0,1919.0,,
2804,c03120,TATE,T.,"TATE, T.","TATE, Thomas, Dr","TATE, T.","Tate, R.",0.72,1,http://www.wikidata.org/entity/Q7288153,Ralph Tate,Tate,R.,"Tate, R.",,15134454,0000 0000 8094 8264,8348.0,10443-1,Tate,1840.0,1901.0,,
2805,c03197,TRACEY,L.J.,"TRACEY, L.J.","TRACEY, L. J.","TRACEY, L.J.","Tracey, R.",0.72,1,http://www.wikidata.org/entity/Q13468212,Reinhild Tracey,Tracey,R.,"Tracey, R.",,,,,13124-1,R.Tracey,1951.0,,,
2806,c00050,ALLEN,M.(.C.,"ALLEN, M.(.C.","ALLEN, Miss  (? Catherine) ^^","ALLEN, M.(.C.","Allen, M.A.",0.72,2,http://www.wikidata.org/entity/Q88837475,M. Ann Allen,Allen,M.A.,"Allen, M.A.",,,,,20036525-1,M.A.Allen,,,,
2807,c00050,ALLEN,M.(.C.,"ALLEN, M.(.C.","ALLEN, Miss  (? Catherine) ^^","ALLEN, M.(.C.","Allen, M.A.",0.72,2,http://www.wikidata.org/entity/Q21516541,M. Ann Allen,Allen,M.A.,"Allen, M.A.",,,,,,,,,,
2808,c00051,ALLEN,W.T.,"ALLEN, W.T.","ALLEN, William Tucker","ALLEN, W.T.","Allen, W.",0.72,2,http://www.wikidata.org/entity/Q12251441,William Allen,Allen,W.,"Allen, W.",,39555995,0000 0000 8118 7372,,,,1792.0,1864.0,,
2809,c00051,ALLEN,W.T.,"ALLEN, W.T.","ALLEN, William Tucker","ALLEN, W.T.","Allen, W.",0.72,2,http://www.wikidata.org/entity/Q88857425,W.C. Allen,Allen,W.,"Allen, W.",,,,,20038529-1,W.C.Allen,,,,
2810,c01932,KENNEDY,E.B.C.,"KENNEDY, E.B.C.","KENNEDY, Edmund Besley Court","KENNEDY, E.B.C.","Kennedy, J.",0.72,2,http://www.wikidata.org/entity/Q21517432,John Kennedy,Kennedy,J.,"Kennedy, J.",,37256650,0000 0000 6313 7363,65542.0,4727-1,J.Kenn.,1759.0,1842.0,,
2811,c01932,KENNEDY,E.B.C.,"KENNEDY, E.B.C.","KENNEDY, Edmund Besley Court","KENNEDY, E.B.C.","Kennedy, J.",0.72,2,http://www.wikidata.org/entity/Q29790333,Jonathan Kennedy,Kennedy,J.,"Kennedy, J.",,,,,,,,,,
2812,c00111,ARMITAGE,I.B.,"ARMITAGE, I.B.","ARMITAGE, I.B.","ARMITAGE, I.B.","Armitage, E.",0.72,3,http://www.wikidata.org/entity/Q1291563,Edward Armitage,Armitage,E.,"Armitage, E.",,47034164,0000 0000 6953 0510,,,,1817.0,1896.0,,
2813,c00111,ARMITAGE,I.B.,"ARMITAGE, I.B.","ARMITAGE, I.B.","ARMITAGE, I.B.","Armitage, E.",0.72,3,http://www.wikidata.org/entity/Q1291558,Edward Armitage,Armitage,E.,"Armitage, E.",,,,32919.0,13856-1,Arm.,1822.0,1906.0,,
2814,c00111,ARMITAGE,I.B.,"ARMITAGE, I.B.","ARMITAGE, I.B.","ARMITAGE, I.B.","Armitage, E.",0.72,3,http://www.wikidata.org/entity/Q21505331,Eleanora Armitage,Armitage,E.,"Armitage, E.",,,,37971,30970-1,E.Arm.,1865.0,1961.0,,
2815,c02433,MOON,H.G.,"MOON, H.G.","MOON, Henry George","MOON, H.G.","Moon, H.",0.72,3,http://www.wikidata.org/entity/Q12062023,Henry Moon,Moon,H.,"Moon, H.",,95737474,,,,,1857.0,1905.0,,
2816,c02433,MOON,H.G.,"MOON, H.G.","MOON, Henry George","MOON, H.G.","Moon, H.",0.72,3,http://www.wikidata.org/entity/Q26712959,Hye-Kyoung Moon,Moon,H.,"Moon, H.",,,,,20005183-2,H.K.Moon,,,,
2817,c02433,MOON,H.G.,"MOON, H.G.","MOON, Henry George","MOON, H.G.","Moon, H.",0.72,3,http://www.wikidata.org/entity/Q49368692,Hye-Won Moon,Moon,H.,"Moon, H.",,,,,,,,,,
2818,c03134,TAYLOR,M.A.n.F.,"TAYLOR, M.A.n.F.","TAYLOR, Mary Anne nee FORDE","TAYLOR, M.A.n.F.","Taylor, M.",0.72,3,http://www.wikidata.org/entity/Q22108039,Mike Taylor,Taylor,M.,"Taylor, M.",,,,,,,,,,
2819,c03134,TAYLOR,M.A.n.F.,"TAYLOR, M.A.n.F.","TAYLOR, Mary Anne nee FORDE","TAYLOR, M.A.n.F.","Taylor, M.",0.72,3,http://www.wikidata.org/entity/Q33695529,Margaret Taylor,Taylor,M.,"Taylor, M.",,,,,20017144-2,Marg.Taylor,,,,
2820,c03134,TAYLOR,M.A.n.F.,"TAYLOR, M.A.n.F.","TAYLOR, Mary Anne nee FORDE","TAYLOR, M.A.n.F.","Taylor, M.",0.72,3,http://www.wikidata.org/entity/Q47127261,M.W. Taylor,Taylor,M.,"Taylor, M.",,,,,27576-1,M.W.Taylor,,,,
2821,c00585,BROWN,R.N.R.,"BROWN, R.N.R.","BROWN, Robert Neal Rudmore","BROWN, R.N.R.","Brown, R.",0.72,5,http://www.wikidata.org/entity/Q155764,Robert Brown,Brown,R.,"Brown, R.",,34572082,0000 0000 8113 5572,38122.0,1192-1,R.Br.,1773.0,1858.0,,
2822,c00585,BROWN,R.N.R.,"BROWN, R.N.R.","BROWN, Robert Neal Rudmore","BROWN, R.N.R.","Brown, R.",0.72,5,http://www.wikidata.org/entity/Q4269338,Robert Brown,Brown,R.,"Brown, R.",,27283813,0000 0001 0882 3739,81333.0,1193-1,R.Br.ter,1842.0,1895.0,,
2823,c00585,BROWN,R.N.R.,"BROWN, R.N.R.","BROWN, Robert Neal Rudmore","BROWN, R.N.R.","Brown, R.",0.72,5,http://www.wikidata.org/entity/Q7342406,Robert Brown,Brown,R.,"Brown, R.",,8838901,0000 0000 8195 915X,,,,1757.0,1831.0,,
2824,c00585,BROWN,R.N.R.,"BROWN, R.N.R.","BROWN, Robert Neal Rudmore","BROWN, R.N.R.","Brown, R.",0.72,5,http://www.wikidata.org/entity/Q7342412,Robert Brown,Brown,R.,"Brown, R.",,,,,1194-1,R.Br.bis,1820.0,1906.0,,
2825,c00585,BROWN,R.N.R.,"BROWN, R.N.R.","BROWN, Robert Neal Rudmore","BROWN, R.N.R.","Brown, R.",0.72,5,http://www.wikidata.org/entity/Q21337638,Roselyn Brown,Brown,R.,"Brown, R.",,,,,,,,,,
2826,c00142,ATKINS,K.W.,"ATKINS, K.W.","ATKINS, Kenneth William","ATKINS, K.W.","Atkins, A.",0.73,1,http://www.wikidata.org/entity/Q21342049,Andrew Atkins,Atkins,A.,"Atkins, A.",,,,,,,,,,
2827,c00191,BALL,L.C.,"BALL, L.C.","BALL, Lionel Clive","BALL, L.C.","Ball, L.",0.73,1,http://www.wikidata.org/entity/Q54311681,Lawrence Ball,Ball,L.,"Ball, L.",,,,,,,,,,
2828,c00232,BARNETT,O.,"BARNETT, O.","BARNETT, Olwyn, Mrs*","BARNETT, O.","Barnett, D.",0.73,1,http://www.wikidata.org/entity/Q47113745,Donnie Barnett,Barnett,D.,"Barnett, D.",,170152200811314400009,,,20032677-1,Donnie Barnett,1988.0,,,
2829,c00336,BENNETT,C.P.,"BENNETT, C.P.","BENNETT, C.P. ^^","BENNETT, C.P.","Bennett, C.E.",0.73,1,http://www.wikidata.org/entity/Q21393462,Carys E. Bennett,Bennett,C.E.,"Bennett, C.E.",,,,,,,,,,
2830,c00348,BENNETT,S.B.,"BENNETT, S.B.","BENNETT, S.B. ^^","BENNETT, S.B.","Bennett, S.E.",0.73,1,http://www.wikidata.org/entity/Q55015997,Stelmon Emerson Bennett,Bennett,S.E.,"Bennett, S.E.",,,,,,,1924.0,1974.0,,
2831,c00382,BICKFORD,E.J.,"BICKFORD, E.J.","BICKFORD, Ernest J.","BICKFORD, E.J.","Bickford, D.P.",0.73,1,http://www.wikidata.org/entity/Q26251886,David P. Bickford,Bickford,D.P.,"Bickford, D.P.",,,,,,,,,,
2832,c01389,GEE,E.,"GEE, E.","GEE, Elizabeth, Mrs","GEE, E.","Gee, G.",0.73,1,http://www.wikidata.org/entity/Q21338801,Gist Gee,Gee,G.,"Gee, G.",,50942509,0000 0000 6698 5595,,,,1876.0,1937.0,,
2833,c00850,CLARKE,G.H.,"CLARKE, G.H.","CLARKE, George H.","CLARKE, G.H.","Clarke, J.",0.73,1,http://www.wikidata.org/entity/Q11728948,Julia Clarke,Clarke,J.,"Clarke, J.",,,,,,,,,,
2834,c00880,CLOUGH,R.,"CLOUGH, R.","CLOUGH, Richard","CLOUGH, R.","Clough, C.T.",0.73,1,http://www.wikidata.org/entity/Q1066235,Charles Thomas Clough,Clough,C.T.,"Clough, C.T.",,55772407,0000 0000 8238 3340,,,,1852.0,1916.0,,
2835,c00891,COLE,S.,"COLE, S.","COLE, Stephen","COLE, S.","Cole, J.",0.73,1,http://www.wikidata.org/entity/Q36588225,J.B. Cole,Cole,J.,"Cole, J.",,,,,17349-1,J.B.Cole,,,,
2836,c00906,CONNELL,M.,"CONNELL, M.","CONNELL, Miss","CONNELL, M.","Connell, A.D.",0.73,1,http://www.wikidata.org/entity/Q21393513,Allan D. Connell,Connell,A.D.,"Connell, A.D.",,,,,,,,,,
2837,c01130,DORRINGTON,A.,"DORRINGTON, A.","DORRINGTON, Annie","DORRINGTON, A.","Barrington, A.",0.73,1,http://www.wikidata.org/entity/Q22957814,Amy Barrington,Barrington,A.,"Barrington, A.",,,,,,,1858.0,1942.0,,
2838,c01146,DUDLEY,L.R.,"DUDLEY, L.R.","DUDLEY, L.R.","DUDLEY, L.R.","Dudley, R.",0.73,1,http://www.wikidata.org/entity/Q22109978,Robert Dudley,Dudley,R.,"Dudley, R.",,,,,,,,,,
2839,c01159,DUNDAS,P.,"DUNDAS, P.","DUNDAS, Patricia","DUNDAS, P.","Dundas, F.W.",0.73,1,http://www.wikidata.org/entity/Q21511059,Frederic Winn Dundas,Dundas,F.W.,"Dundas, F.W.",,,,,13577-1,Dundas,1911.0,,,
2840,c01189,EDINGER,D.C.,"EDINGER, D.C.","EDINGER, Daphne Choules, Ms*","EDINGER, D.C.","Edinger, L.",0.73,1,http://www.wikidata.org/entity/Q66524,Ludwig Edinger,Edinger,L.,"Edinger, L.",,74000706,0000 0001 0915 977X,,,,1855.0,1918.0,,
2841,c01268,FIELD,W.G.,"FIELD, W.G.","FIELD, W.G.","FIELD, W.G.","Fields, W.G.",0.73,1,http://www.wikidata.org/entity/Q36700836,William G. Fields,Fields,W.G.,"Fields, W.G.",,,,,18782-1,Fields,,,,
2842,c01274,FISCH,P.,"FISCH, P.","FISCH, Paul","FISCH, P.","Fisch, C.",0.73,1,http://www.wikidata.org/entity/Q5749282,Carl Fisch,Fisch,C.,"Fisch, C.",,292849601,,,18817-1,C.Fisch,1859.0,2000.0,,
2843,c01322,FORSTER,J.G.A.,"FORSTER, J.G.A.","FORSTER, Johann George Adam","FORSTER, J.G.A.","Forster, J.",0.73,1,http://www.wikidata.org/entity/Q36590081,Jakob Forster,Forster,J.,"Forster, J.",,,,,2834-1,J.Forst.,,,,
2844,c01498,GREGORY,F.T.,"GREGORY, F.T.","GREGORY, Francis Thomas","GREGORY, F.T.","Gregory, G.",0.73,1,http://www.wikidata.org/entity/Q5539897,George Gregory,Gregory,G.,"Gregory, G.",,36991854,0000 0000 8115 6066,,,,1754.0,1808.0,,
2845,c01500,GREGSON,E.J.,"GREGSON, E.J.","GREGSON, Edward Jesse","GREGSON, E.J.","Gregson, J.D.",0.73,1,http://www.wikidata.org/entity/Q22104154,John Douglas Gregson,Gregson,J.D.,"Gregson, J.D.",,,,,,,1910.0,2006.0,,
2846,c01522,GROENEVELD,K.M.,"GROENEVELD, K.M.","GROENEVELD, Karen M.","GROENEVELD, K.M.","Groeneveld, L.F.",0.73,1,http://www.wikidata.org/entity/Q28477110,Linn F. Groeneveld,Groeneveld,L.F.,"Groeneveld, L.F.",,,,,,,,,,
2847,c01528,GROVES,R.H.,"GROVES, R.H.","GROVES, Richard H., Dr","GROVES, R.H.","Groves, J.",0.73,1,http://www.wikidata.org/entity/Q21512721,James Groves,Groves,J.,"Groves, J.",,29354861,0000 0000 5109 7667,973,3424-1,J.Groves,1858.0,1933.0,,
2848,c01555,HAGGER,M.E.,"HAGGER, M.E.","HAGGER, M.E.","HAGGER, M.E.","Haggerty, M.E.",0.73,1,http://www.wikidata.org/entity/Q18912079,Melvin Everett Haggerty,Haggerty,M.E.,"Haggerty, M.E.",,66024818,0000 0001 0981 6987,,,,1875.0,1937.0,,
2849,c01599,HARPER,C.J.(.M.R.,"HARPER, C.J.(.M.R.","HARPER, Clara Julia (later Mrs ROBERTSON)","HARPER, C.J.(.M.R.","Harper, C.J.",0.73,1,http://www.wikidata.org/entity/Q88816035,Carla J. Harper,Harper,C.J.,"Harper, C.J.",,,,,20035133-1,C.J.Harper,,,,
2850,c01609,HARROP,E.D.,"HARROP, E.D.","HARROP, Edward Davy","HARROP, E.D.","Crop, E.D.",0.73,1,http://www.wikidata.org/entity/Q88818417,Eske De Crop,Crop,E.D.,"Crop, E.D.",,,,,20036126-1,De Crop,,,,
2851,c01613,HART,T.S.,"HART, T.S.","HART, Thomas Stephen","HART, T.S.","Hart, T.",0.73,1,http://www.wikidata.org/entity/Q21808709,Terese Hart,Hart,T.,"Hart, T.",,,,,,,,,,
2852,c01702,HILTON,F.M.,"HILTON, F.M.","HILTON, Frank M.","HILTON, F.M.","Hilton, J.",0.73,1,http://www.wikidata.org/entity/Q88830300,Jason Hilton,Hilton,J.,"Hilton, J.",,,,,20038901-1,J.Hilton,,,,
