,label,count,start_date,end_date,activity_span,name,matched_name,distance,dup_count,item,itemLabel,surname,initials,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
724,"Thompson, S.L.",2737,1997.0,2017.0,20.0,"Thompson, S.L.","Thompson, S.A.",0.62,1,http://www.wikidata.org/entity/Q21610661,Sue A. Thompson,Thompson,S.A.,"Thompson, S.A.",,94802920,0000 0000 6740 7607,,20017154-1,S.A.Thomps.,1950.0,,,
725,"McCutcheon, G.S.",2455,1958.0,2008.0,50.0,"McCutcheon, G.S.","McCutcheon, J.T.",0.62,1,http://www.wikidata.org/entity/Q6260043,John T. McCutcheon,McCutcheon,J.T.,"McCutcheon, J.T.",,72857584,0000 0000 8264 1290,,,,1870.0,1949.0,,
726,"Alcock, C.Ray",1713,1963.0,1993.0,30.0,"Alcock, C.Ray","Alcock, C.R.",0.62,1,http://www.wikidata.org/entity/Q21505035,Charles Raymond Alcock,Alcock,C.R.,"Alcock, C.R.",,,,,30757-1,Alcock,1921.0,,,
727,"Woolcock, C.E.",1092,1972.0,1988.0,16.0,"Woolcock, C.E.","Woolcock, A.",0.62,1,http://www.wikidata.org/entity/Q17711341,Ann Woolcock,Woolcock,A.,"Woolcock, A.",,48202671,0000 0000 6482 478X,,,,1937.0,2001.0,,
728,"White, P.J.",941,1985.0,2015.0,30.0,"White, P.J.","White, P.",0.62,1,http://www.wikidata.org/entity/Q7186024,Philo White,White,P.,"White, P.",,39217045,0000 0000 5139 1233,,,,1796.0,1883.0,,
729,"Aberdeen, J.E.",937,1950.0,1989.0,39.0,"Aberdeen, J.E.","Aberdeen, J.E.C.",0.62,1,http://www.wikidata.org/entity/Q5933214,John Errol Chandos Aberdeen,Aberdeen,J.E.C.,"Aberdeen, J.E.C.",,286365755,,61360,30615-1,Aberdeen,1913.0,1996.0,,
730,"Reader, E.",923,1838.0,1894.0,56.0,"Reader, E.","Reader, F.",0.62,1,http://www.wikidata.org/entity/Q5442312,Felix Reader,Reader,F.,"Reader, F.",,,,45078.0,8205-1,Reader,1850.0,1911.0,,
731,"Parker, M.",1485,1900.0,1984.0,84.0,"Parker, M.","Parker, J.",0.62,3,http://www.wikidata.org/entity/Q22106298,Joseph Parker,Parker,J.,"Parker, J.",,,,,,,,,,
732,"Parker, M.",1485,1900.0,1984.0,84.0,"Parker, M.","Parker, J.",0.62,3,http://www.wikidata.org/entity/Q47124071,J. Parker,Parker,J.,"Parker, J.",,,,,20010249-1,J.Parker bis,,,,
733,"Parker, M.",1485,1900.0,1984.0,84.0,"Parker, M.","Parker, J.",0.62,3,http://www.wikidata.org/entity/Q47124073,Jeffrey Parker,Parker,J.,"Parker, J.",,,,,7342-1,J.Parker,,,,
734,"Bates, R.",13124,1912.0,2014.0,102.0,"Bates, R.","Bates, R.J.",0.63,1,http://www.wikidata.org/entity/Q6109468,Robert J. Bates,Bates,R.J.,"Bates, R.J.",,,,65346,13250-1,R.J.Bates,1946.0,,,
735,"Cumming, R.J.",7762,1930.0,2013.0,83.0,"Cumming, R.J.","Cumming, R.L.",0.63,1,http://www.wikidata.org/entity/Q21392962,Robyn L. Cumming,Cumming,R.L.,"Cumming, R.L.",,,,,,,,,,
736,"Short, P.S.",6255,1932.0,2011.0,79.0,"Short, P.S.","Short, P.",0.63,1,http://www.wikidata.org/entity/Q5814766,Philip Short,Short,P.,"Short, P.",,,,,14568-1,P.S.Short,1955.0,,,
737,"Copley, B.",5585,1924.0,2000.0,76.0,"Copley, B.","Copley, C.",0.63,1,http://www.wikidata.org/entity/Q26884652,Claudia Copley,Copley,C.,"Copley, C.",,,,,,,,,,
738,"Weston, P.H.",3116,1974.0,2015.0,41.0,"Weston, P.H.","Weston, P.",0.63,1,http://www.wikidata.org/entity/Q9299873,Peter Weston,Weston,P.,"Weston, P.",,,,,13336-1,P.H.Weston,1956.0,,,
739,"Kenny, M.",1955,1906.0,1983.0,77.0,"Kenny, M.","Kenny, E.",0.63,1,http://www.wikidata.org/entity/Q531161,Elizabeth Kenny,Kenny,E.,"Kenny, E.",,30739629,0000 0000 7102 0587,,,,1880.0,1952.0,,
740,"O'Malley, C.",1355,1914.0,2015.0,101.0,"O'Malley, C.","O'Malley, M.A.",0.63,1,http://www.wikidata.org/entity/Q88843089,Michelle A. O'Malley,O'Malley,M.A.,"O'Malley, M.A.",,,,,20039825-1,O'Malley,,,,
741,"Burns, R.",891,1977.0,1995.0,18.0,"Burns, R.","Burns, M.",0.63,1,http://www.wikidata.org/entity/Q30524736,Mercedes Burns,Burns,M.,"Burns, M.",,,,,,,,,,
742,"Brooker, M.",681,1960.0,2001.0,41.0,"Brooker, M.","Brooker, I.",0.63,1,http://www.wikidata.org/entity/Q2601921,Ian Brooker,Brooker,I.,"Brooker, I.",,75943659,0000 0000 6406 1129,35287.0,1174-1,Brooker,1934.0,2016.0,,
743,"Cowie, I.D.",5102,1981.0,2018.0,37.0,"Cowie, I.D.","Cowie, I.",0.63,2,http://www.wikidata.org/entity/Q6076172,Isaac Cowie,Cowie,I.,"Cowie, I.",,104503637,0000 0000 7897 3559,,,,1848.0,1917.0,,
744,"Cowie, I.D.",5102,1981.0,2018.0,37.0,"Cowie, I.D.","Cowie, I.",0.63,2,http://www.wikidata.org/entity/Q18983983,Ian Cowie,Cowie,I.,"Cowie, I.",,,,,36613-1,Cowie,,,,
745,"White, G.J.",3747,1958.0,1995.0,37.0,"White, G.J.","White, G.",0.63,2,http://www.wikidata.org/entity/Q772840,Gilbert White,White,G.,"White, G.",,61594716,0000 0001 2135 6995,82911.0,11619-1,G.White,1720.0,1793.0,,
746,"White, G.J.",3747,1958.0,1995.0,37.0,"White, G.J.","White, G.",0.63,2,http://www.wikidata.org/entity/Q5546218,George White,White,G.,"White, G.",,71260262,0000 0000 4998 0370,,,,1802.0,1887.0,,
747,"Archer, W.R.",2022,1978.0,2013.0,35.0,"Archer, W.R.","Archer, W.",0.63,2,http://www.wikidata.org/entity/Q10426833,William Archer,Archer,W.,"Archer, W.",,80807018,0000 0000 5618 1569,,254-1,W.Archer,1830.0,1897.0,,
748,"Archer, W.R.",2022,1978.0,2013.0,35.0,"Archer, W.R.","Archer, W.",0.63,2,http://www.wikidata.org/entity/Q5560171,William Archer,Archer,W.,"Archer, W.",,126582709,,83524.0,35392-1,W.Archer bis,1820.0,1874.0,,
749,"Bean, A.R.",34015,1965.0,2017.0,52.0,"Bean, A.R.","Bean, A.",0.64,1,http://www.wikidata.org/entity/Q4772089,Anthony Bean,Bean,A.,"Bean, A.",,,,29229.0,35385-1,A.R.Bean,1957.0,,,
750,"Perrin, F.",2790,1838.0,1967.0,129.0,"Perrin, F.","Perrin, J.",0.64,1,http://www.wikidata.org/entity/Q47124312,Jean-François Perrin,Perrin,J.,"Perrin, J.",,,,,38771-1,J.F.Perrin,,,,
751,"Carr, D.J. | Carr, S.G.M.",1939,1879.0,1987.0,108.0,"Carr, D.J. | Carr, S.G.M.","Carr, D.J.",0.64,1,http://www.wikidata.org/entity/Q5086693,Dennis John Carr,Carr,D.J.,"Carr, D.J.",,70063576,0000 0001 1666 9903,,16920-1,D.J.Carr,1915.0,2008.0,,
752,"Michael, N.",1284,1898.0,1985.0,87.0,"Michael, N.","Michael, E.",0.64,1,http://www.wikidata.org/entity/Q1286635,Edmund Michael,Michael,E.,"Michael, E.",,35969221,0000 0003 7421 6317,71302.0,23341-1,Michael,1849.0,1920.0,,
753,"Cranfield, R.J. | Ward, B.G.",1223,2001.0,2010.0,9.0,"Cranfield, R.J. | Ward, B.G.","Cranfield, R.J.",0.64,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield,Cranfield,R.J.,"Cranfield, R.J.",,,,,36616-1,Cranfield,1947.0,,,
754,"Tyson, P.A.",1049,2004.0,2016.0,12.0,"Tyson, P.A.","Tyson, J.",0.64,1,http://www.wikidata.org/entity/Q63140535,James Tyson,Tyson,J.,"Tyson, J.",,38416871,0000 0000 8117 5865,,,,1841.0,1919.0,,
755,"Crowley, V.",1011,1984.0,2001.0,17.0,"Crowley, V.","Crowley, P.",0.64,1,http://www.wikidata.org/entity/Q7183401,Philip Crowley,Crowley,P.,"Crowley, P.",,,,,,,1837.0,1900.0,,
756,"Lazarides, M. | Palmer, J.",902,1983.0,1988.0,5.0,"Lazarides, M. | Palmer, J.","Lazarides, M.",0.64,1,http://www.wikidata.org/entity/Q6012831,Michael Lazarides,Lazarides,M.,"Lazarides, M.",,,,38062,5361-1,Lazarides,1928.0,2011.0,,
757,"Dauncey, H.",788,2007.0,2016.0,9.0,"Dauncey, H.","Dauncey, E.A.",0.64,1,http://www.wikidata.org/entity/Q21509879,Elizabeth Anne Dauncey,Dauncey,E.A.,"Dauncey, E.A.",,,,60478,35603-1,Dauncey,1965.0,,,
758,"Randall, D.",733,1979.0,2020.0,41.0,"Randall, D.","Randall, J.",0.64,1,http://www.wikidata.org/entity/Q3181442,Jack Randall,Randall,J.,"Randall, J.",,108786746,0000 0001 1881 0464,,,,1924.0,,,
759,"Harris, P.L.",686,1981.0,2016.0,35.0,"Harris, P.L.","Harris, P.",0.64,1,http://www.wikidata.org/entity/Q88843899,Phill Harris,Harris,P.,"Harris, P.",,,,,20039406-1,P.Harris,,,,
760,"Semple, W.",683,1956.0,2006.0,50.0,"Semple, W.","Semple, J.C.",0.64,1,http://www.wikidata.org/entity/Q5933134,John Cameron Semple,Semple,J.C.,"Semple, J.C.",,255350728,0000 0003 7812 0670,,9472-1,Semple,1947.0,,,
761,"Nicholson, D.I.",942,1940.0,2001.0,61.0,"Nicholson, D.I.","Nicholson, J.",0.64,2,http://www.wikidata.org/entity/Q1619224,John Nicholson,Nicholson,J.,"Nicholson, J.",,16503110,,,,,1765.0,1820.0,,
762,"Nicholson, D.I.",942,1940.0,2001.0,61.0,"Nicholson, D.I.","Nicholson, J.",0.64,2,http://www.wikidata.org/entity/Q18732435,John Nicholson,Nicholson,J.,"Nicholson, J.",,23495190,,,,,1781.0,1822.0,,
763,"Phillips, G.P.",818,2015.0,2019.0,4.0,"Phillips, G.P.","Phillips, G.E.",0.64,2,http://www.wikidata.org/entity/Q55830026,George E. Phillips,Phillips,G.E.,"Phillips, G.E.",,,,,,,,,,
764,"Phillips, G.P.",818,2015.0,2019.0,4.0,"Phillips, G.P.","Phillips, G.E.",0.64,2,http://www.wikidata.org/entity/Q21538354,Gilbert Edward Phillips,Phillips,G.E.,"Phillips, G.E.",,,,,,,1904.0,1952.0,,
765,"Michell, C.",4150,1899.0,2002.0,103.0,"Michell, C.","Michell, A.",0.65,1,http://www.wikidata.org/entity/Q4773095,Anthony Michell,Michell,A.,"Michell, A.",,1427613,0000 0001 0948 0512,,,,1870.0,1959.0,,
766,"Allan, M.",2279,1945.0,2013.0,68.0,"Allan, M.","Allan, J.",0.65,1,http://www.wikidata.org/entity/Q21393941,Joyce Allan,Allan,J.,"Allan, J.",,276966430,0000 0000 6361 2478,,,,1896.0,1966.0,,
767,"Wrigley, J.",2156,1966.0,2003.0,37.0,"Wrigley, J.","Wrigley, A.G.",0.65,1,http://www.wikidata.org/entity/Q21387501,Arthur George Wrigley,Wrigley,A.G.,"Wrigley, A.G.",,,,,,,1885.0,1953.0,,
768,"Preiss, J.A.L.",1663,1837.0,1887.0,50.0,"Preiss, J.A.L.","Preiss, J.",0.65,1,http://www.wikidata.org/entity/Q55071172,Julius Preiss,Preiss,J.,"Preiss, J.",,,,,,,1885.0,1953.0,,
769,"Johnston, R.D.",1119,1951.0,1977.0,26.0,"Johnston, R.D.","Johnston, J.",0.65,1,http://www.wikidata.org/entity/Q21387924,Jen Johnston,Johnston,J.,"Johnston, J.",,217456401,,,21031-1,J.Johnst.,1954.0,,,
770,"Miles, J.",1060,1931.0,2019.0,88.0,"Miles, J.","Miles, M.",0.65,1,http://www.wikidata.org/entity/Q18911518,Manly Miles,Miles,M.,"Miles, M.",,23778446,0000 0000 8435 1385,,,,1826.0,1898.0,,
771,"McDonald, K.R. (1)",972,1990.0,2016.0,26.0,"McDonald, K.R. (1)","McDonald, K.",0.65,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald,McDonald,K.,"McDonald, K.",,,,,,,,,,
772,"White, K.J.",865,1929.0,1965.0,36.0,"White, K.J.","White, K.",0.65,1,http://www.wikidata.org/entity/Q47128779,Kelly White,White,K.,"White, K.",,,,,20002279-1,K.White,,,,
773,"Rice, B.L.",803,1945.0,2011.0,66.0,"Rice, B.L.","Rice, B.",0.65,1,http://www.wikidata.org/entity/Q4864668,Barry Rice,Rice,B.,"Rice, B.",,,,,20018968-1,B.Rice,,,,
774,"Tunstall, R.G.",746,1981.0,2005.0,24.0,"Tunstall, R.G.","Tunstall, M.",0.65,1,http://www.wikidata.org/entity/Q262859,Marmaduke Tunstall,Tunstall,M.,"Tunstall, M.",,27466680,0000 0000 5106 3053,,,,1743.0,1790.0,,
775,"Richards, A.F.",747,1850.0,1894.0,44.0,"Richards, A.F.","Richards, A.M.",0.65,2,http://www.wikidata.org/entity/Q21388115,Alison M. Richards,Richards,A.M.,"Richards, A.M.",,,,,,,,,,
776,"Richards, A.F.",747,1850.0,1894.0,44.0,"Richards, A.F.","Richards, A.M.",0.65,2,http://www.wikidata.org/entity/Q21391878,Aola M. Richards,Richards,A.M.,"Richards, A.M.",,,,,,,,,,
777,"Stephens, K.M.",2053,1995.0,2012.0,17.0,"Stephens, K.M.","Stephens, J.",0.66,1,http://www.wikidata.org/entity/Q15999380,Jane Stephens,Stephens,J.,"Stephens, J.",,274792359,0000 0003 8426 3504,,,,1879.0,1959.0,,
778,"Champion, I.G.",1727,1974.0,2017.0,43.0,"Champion, I.G.","Champion, J.",0.66,1,http://www.wikidata.org/entity/Q59603644,Jeffrey Champion,Champion,J.,"Champion, J.",,,,,20033436-1,J.Champ.,,,,
779,"May, S.",1546,1997.0,1997.0,0.0,"May, S.","May, .",0.66,1,http://www.wikidata.org/entity/Q47122226,May,May,.,"May, .",,,,71610,14084-1,May,,,1870.0,1887.0
780,"Henderson, D.L.W.",1291,1939.0,1970.0,31.0,"Henderson, D.L.W.","Henderson, D.",0.66,1,http://www.wikidata.org/entity/Q21337373,Dennis Henderson,Henderson,D.,"Henderson, D.",,,,,,,,,,
781,"Unwin, G.L.",1027,1971.0,1988.0,17.0,"Unwin, G.L.","Unwin, D.",0.66,1,http://www.wikidata.org/entity/Q3018906,David Unwin,Unwin,D.,"Unwin, D.",,,,,,,1953.0,,,
782,"Olsen, I.",1021,1906.0,2017.0,111.0,"Olsen, I.","Olsen, J.",0.66,1,http://www.wikidata.org/entity/Q21395164,Jerry Olsen,Olsen,J.,"Olsen, J.",,,,,,,,,,
783,"de Beuzeville, W.A.W.",986,1839.0,1993.0,154.0,"de Beuzeville, W.A.W.","Beuzeville, W.A.W.d.",0.66,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville,Beuzeville,W.A.W.d.,"Beuzeville, W.A.W.d.",,,,39731.0,750-1,Beuzev.,1884.0,1954.0,,
784,"Healey, K.",950,1953.0,1963.0,10.0,"Healey, K.","Healey, M.",0.66,1,http://www.wikidata.org/entity/Q73144107,Maud Healey,Healey,M.,"Healey, M.",,,,,,,,,,
785,"Bishop, W.",893,1981.0,1988.0,7.0,"Bishop, W.","Bishop, A.",0.66,1,http://www.wikidata.org/entity/Q4766275,Ann Bishop,Bishop,A.,"Bishop, A.",,,,,32445-1,A.Bishop,1899.0,1990.0,,
786,"Henry, N.",1382,1873.0,1978.0,105.0,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q157043,Joseph Henry,Henry,J.,"Henry, J.",,14839917,0000 0000 8076 4334,,,,1797.0,1878.0,,
787,"Henry, N.",1382,1873.0,1978.0,105.0,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q21515719,Joseph Henry,Henry,J.,"Henry, J.",,,,81304,3850-1,J.Henry,1816.0,1887.0,,
788,"Henry, N.",1382,1873.0,1978.0,105.0,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q36591529,Jean-Luis Henry,Henry,J.,"Henry, J.",,,,,29509-1,J.-L.Henry,,,,
789,"Henry, N.",1382,1873.0,1978.0,105.0,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q21339062,Jean-Paul Henry,Henry,J.,"Henry, J.",,,,,,,,,,
790,"Aston, H.I.",5662,1950.0,2000.0,50.0,"Aston, H.I.","Aston, H.",0.67,1,http://www.wikidata.org/entity/Q21393448,Helen Aston,Aston,H.,"Aston, H.",,45910872,0000 0000 3357 188X,73165.0,13241-1,Aston,1934.0,,,
791,"Fox, I.D.",4066,1973.0,2014.0,41.0,"Fox, I.D.","Fox, I.",0.67,1,http://www.wikidata.org/entity/Q21339475,Irving Fox,Fox,I.,"Fox, I.",,285225752,,,,,1912.0,1992.0,,
792,"Archer, B.",3711,1979.0,2006.0,27.0,"Archer, B.","Archer, M.",0.67,1,http://www.wikidata.org/entity/Q957612,Mike Archer,Archer,M.,"Archer, M.",0000-0002-0304-4039,35146635430341981061,0000 0001 1084 2971,,,,1945.0,,,
793,"Gurgel, C.F.",2181,2007.0,2013.0,6.0,"Gurgel, C.F.","Gurgel, C.F.D.",0.67,1,http://www.wikidata.org/entity/Q21514415,Carlos Frederico Deluqui Gurgel,Gurgel,C.F.D.,"Gurgel, C.F.D.",0000-0002-7321-6115,,,65204,20012644-2,Gurgel,1973.0,,,
794,"Halliday, T.A.",1132,1971.0,1981.0,10.0,"Halliday, T.A.","Halliday, G.",0.67,1,http://www.wikidata.org/entity/Q21514576,Geoffrey Halliday,Halliday,G.,"Halliday, G.",,9908682,0000 0001 0868 8362,,3588-1,G.Halliday,1933.0,,,
795,"Stoddart, D.R.",942,1973.0,1974.0,1.0,"Stoddart, D.R.","Stoddart, J.A.",0.67,1,http://www.wikidata.org/entity/Q33694436,J.A. Stoddart,Stoddart,J.A.,"Stoddart, J.A.",,,,,35315-1,J.A.Stoddart,,,,
796,"Allen, G.H.",1203,1919.0,1973.0,54.0,"Allen, G.H.","Allen, G.",0.67,3,http://www.wikidata.org/entity/Q725248,Grant Allen,Allen,G.,"Allen, G.",,48393117,0000 0001 0897 828X,67154.0,,,1848.0,1899.0,,
797,"Allen, G.H.",1203,1919.0,1973.0,54.0,"Allen, G.H.","Allen, G.",0.67,3,http://www.wikidata.org/entity/Q21389760,Geoff Allen,Allen,G.,"Allen, G.",,,,,,,,,,
798,"Allen, G.H.",1203,1919.0,1973.0,54.0,"Allen, G.H.","Allen, G.",0.67,3,http://www.wikidata.org/entity/Q47112889,Gary Allen,Allen,G.,"Allen, G.",,,,,38640-1,G.Allen,,,,
799,"Latz, P.",51230,1875.0,2019.0,144.0,"Latz, P.","Latz, P.K.",0.68,1,http://www.wikidata.org/entity/Q21518413,Peter K. Latz,Latz,P.K.,"Latz, P.K.",,9116331,0000 0000 6384 1764,36654,35446-1,Latz,1941.0,,,
800,"Telford, I.R.",16539,1909.0,2018.0,109.0,"Telford, I.R.","Telford, I.R.H.",0.68,1,http://www.wikidata.org/entity/Q19521871,Ian R.H. Telford,Telford,I.R.H.,"Telford, I.R.H.",,,,,27598-1,I.Telford,1941.0,,,
801,"Brodie, C.J.",3045,2009.0,2018.0,9.0,"Brodie, C.J.","Brodie, J.",0.68,1,http://www.wikidata.org/entity/Q34301140,Juliet Brodie,Brodie,J.,"Brodie, J.",,,,,32550-1,J.Brodie,,,,
802,"Henshall, T.S.",2801,1890.0,1990.0,100.0,"Henshall, T.S.","Henshall, J.",0.68,1,http://www.wikidata.org/entity/Q21516124,John Henshall,Henshall,J.,"Henshall, J.",,,,,39368-1,Henshall,,,,
803,"Ralston, K.",2006,1990.0,2007.0,17.0,"Ralston, K.","Ralston, B.E.",0.68,1,http://www.wikidata.org/entity/Q14949164,Barbara E. Ralston,Ralston,B.E.,"Ralston, B.E.",0000-0001-9991-8994,,,46171,14907-1,Ralston,,,,
804,"Grace, J.",1942,1893.0,2003.0,110.0,"Grace, J.","Grace, M.A.",0.68,1,http://www.wikidata.org/entity/Q22110143,Mark A. Grace,Grace,M.A.,"Grace, M.A.",,,,,,,,,,
805,"Franks, A.J.",1890,1991.0,2019.0,28.0,"Franks, A.J.","Franks, M.",0.68,1,http://www.wikidata.org/entity/Q21502993,Millicent Franks,Franks,M.,"Franks, M.",,,,10847,2879-1,Franks,1886.0,1961.0,,
806,"Beuzeville, W.A.W. de",1254,1915.0,1981.0,66.0,"Beuzeville, W.A.W. de","Beuzeville, W.A.W.d.",0.68,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville,Beuzeville,W.A.W.d.,"Beuzeville, W.A.W.d.",,,,39731.0,750-1,Beuzev.,1884.0,1954.0,,
807,"Adair, R.J.",1023,1928.0,2016.0,88.0,"Adair, R.J.","Adair, J.",0.68,1,http://www.wikidata.org/entity/Q6218132,John Adair,Adair,J.,"Adair, J.",,,,,,,1852.0,1913.0,,
808,"Reid, W.S.",969,1929.0,1971.0,42.0,"Reid, W.S.","Reid, W.",0.68,1,http://www.wikidata.org/entity/Q3568904,William Reid,Reid,W.,"Reid, W.",,50119638,0000 0000 6323 2977,,,,1791.0,1858.0,,
809,"Gilbert, L.A.J.",1178,1942.0,1994.0,52.0,"Gilbert, L.A.J.","Gilbert, L.",0.68,2,http://www.wikidata.org/entity/Q2782364,Lawrence Gilbert,Gilbert,L.,"Gilbert, L.",,,,,39517-1,L.E.Gilbert,1942.0,,,
810,"Gilbert, L.A.J.",1178,1942.0,1994.0,52.0,"Gilbert, L.A.J.","Gilbert, L.",0.68,2,http://www.wikidata.org/entity/Q6555652,Lionel Gilbert,Gilbert,L.,"Gilbert, L.",,111724637,0000 0000 8305 950X,,,,1924.0,2015.0,,
811,"Lloyd, S.J.",688,2004.0,2019.0,15.0,"Lloyd, S.J.","Lloyd, J.",0.68,3,http://www.wikidata.org/entity/Q5925802,James Lloyd,Lloyd,J.,"Lloyd, J.",,17371999,0000 0000 0692 6649,2602.0,5680-1,J.Lloyd,1810.0,1896.0,,
812,"Lloyd, S.J.",688,2004.0,2019.0,15.0,"Lloyd, S.J.","Lloyd, J.",0.68,3,http://www.wikidata.org/entity/Q21519397,John Lloyd,Lloyd,J.,"Lloyd, J.",,,,79118,5681-1,Jn.Lloyd,1791.0,1870.0,,
813,"Lloyd, S.J.",688,2004.0,2019.0,15.0,"Lloyd, S.J.","Lloyd, J.",0.68,3,http://www.wikidata.org/entity/Q21389890,Janine Lloyd,Lloyd,J.,"Lloyd, J.",,,,,,,,,,
814,"Purdie, R.W.",18743,1960.0,2019.0,59.0,"Purdie, R.W.","Purdie, W.",0.69,1,http://www.wikidata.org/entity/Q6167706,William Purdie,Purdie,W.,"Purdie, W.",,,,18927,8025-1,Purdie,1817.0,1857.0,,
815,"Ewers, W.H.",9252,1932.0,2007.0,75.0,"Ewers, W.H.","Ewers, R.",0.69,1,http://www.wikidata.org/entity/Q22105577,R. Ewers,Ewers,R.,"Ewers, R.",,,,,,,,,,
816,"Jackson, E.N.S.",7432,1930.0,1992.0,62.0,"Jackson, E.N.S.","Jackson, E.",0.69,1,http://www.wikidata.org/entity/Q24059705,Edward Jackson,Jackson,E.,"Jackson, E.",,55668267,0000 0000 2722 3088,,,,1856.0,1942.0,,
817,"Overton, B.M.",2809,1980.0,2014.0,34.0,"Overton, B.M.","Overton, B.E.",0.69,1,http://www.wikidata.org/entity/Q88843469,Barrie E. Overton,Overton,B.E.,"Overton, B.E.",,,,,20036421-1,Overton,,,,
818,"Smith, N.",2273,1952.0,2018.0,66.0,"Smith, N.","Smith, N.P.",0.69,1,http://www.wikidata.org/entity/Q36644581,Nathan P. Smith,Smith,N.P.,"Smith, N.P.",,,,,20021414-1,N.P.Sm.,,,,
819,"McKenna, S.G.",1956,2008.0,2018.0,10.0,"McKenna, S.G.","McKenna, M.",0.69,1,http://www.wikidata.org/entity/Q63587,Malcolm McKenna,McKenna,M.,"McKenna, M.",,22230933,0000 0001 0878 2412,,,,1930.0,2008.0,,
820,"Eldridge, D.J.",1427,1980.0,2015.0,35.0,"Eldridge, D.J.","Eldridge, G.H.",0.69,1,http://www.wikidata.org/entity/Q16744048,George Homans Eldridge,Eldridge,G.H.,"Eldridge, G.H.",,27217316,0000 0000 4862 880X,,,,1854.0,1905.0,,
821,"Beauglehole, A.C. | Errey, E.G.",926,1975.0,1982.0,7.0,"Beauglehole, A.C. | Errey, E.G.","Beauglehole, A.C.",0.69,1,http://www.wikidata.org/entity/Q16744919,Alexander Clifford Beauglehole,Beauglehole,A.C.,"Beauglehole, A.C.",,,,,,,1920.0,2002.0,,
822,"Hinz, R.",731,1974.0,1993.0,19.0,"Hinz, R.","Hinz, C.",0.69,1,http://www.wikidata.org/entity/Q22109638,Claus Hinz,Hinz,C.,"Hinz, C.",,,,,,,,,,
823,"Jones, W.T.",3382,1866.0,1969.0,103.0,"Jones, W.T.","Jones, W.",0.69,3,http://www.wikidata.org/entity/Q273969,William Jones,Jones,W.,"Jones, W.",,102326800,0000 0001 1880 4347,74536.0,4543-1,Jones,1746.0,1794.0,,
824,"Jones, W.T.",3382,1866.0,1969.0,103.0,"Jones, W.T.","Jones, W.",0.69,3,http://www.wikidata.org/entity/Q47119721,Walter Jones,Jones,W.,"Jones, W.",,,,,21060-1,W.Jones,,,,
825,"Jones, W.T.",3382,1866.0,1969.0,103.0,"Jones, W.T.","Jones, W.",0.69,3,http://www.wikidata.org/entity/Q58626238,Washington Jones,Jones,W.,"Jones, W.",,,,,,,,,,
826,"Pullen, R.",11709,1933.0,1999.0,66.0,"Pullen, R.","Pullen, A.B.",0.7,1,http://www.wikidata.org/entity/Q13222080,A. B. Pullen,Pullen,A.B.,"Pullen, A.B.",,,,,25146-1,A.B.Pullen,,,,
827,"McKee, H.S.",2911,1945.0,1972.0,27.0,"McKee, H.S.","MacKee, H.S.",0.7,1,http://www.wikidata.org/entity/Q21519729,Hugh Shaw MacKee,MacKee,H.S.,"MacKee, H.S.",,58083262,0000 0001 0976 4902,44295,22692-1,MacKee,1912.0,1995.0,,
828,"Mills, K.",2603,1939.0,2017.0,78.0,"Mills, K.","Mills, R.",0.7,1,http://www.wikidata.org/entity/Q26714115,Robyn Mills,Mills,R.,"Mills, R.",,,,,36241-1,R.Mills,,,,
829,"Jurjevich, P.A.",2459,1997.0,1997.0,0.0,"Jurjevich, P.A.","Jurjević, Ž.",0.7,1,http://www.wikidata.org/entity/Q88831003,Željko Jurjević,Jurjević,Ž.,"Jurjević, Ž.",,,,,20037421-1,Jurjević,,,,
830,"Paull, G.",1855,1996.0,1997.0,1.0,"Paull, G.","Paull, R.",0.7,1,http://www.wikidata.org/entity/Q59604866,Rosemary Paull,Paull,R.,"Paull, R.",,,,,20033160-1,R.Paull,,,,
831,"Carter, B.J.",1818,1987.0,2009.0,22.0,"Carter, B.J.","Carter, B.",0.7,1,http://www.wikidata.org/entity/Q25440339,Bradley Carter,Carter,B.,"Carter, B.",,,,,,,,,,
832,"Godwin, M.",1403,1975.0,2001.0,26.0,"Godwin, M.","Godwin, G.N.",0.7,1,http://www.wikidata.org/entity/Q17626696,George Nelson Godwin,Godwin,G.N.,"Godwin, G.N.",,91560748,0000 0000 6536 0702,,,,1846.0,1907.0,,
833,"Cochrane, A.C.",1227,1998.0,2000.0,2.0,"Cochrane, A.C.","Cochrane, S.A.",0.7,1,http://www.wikidata.org/entity/Q36674192,Susan A. Cochrane,Cochrane,S.A.,"Cochrane, S.A.",,,,,36607-1,S.Cochrane,,,,
