,label,i18nCode,count,fq,start_date,end_date,activity_span,index,name,matched_name,distance,item_count,items,item_labels
429,"McCutcheon, G.S.","collector.McCutcheon, G.S.",2455,"collector:""McCutcheon, G.S.""",1958.0,2008.0,50.0,620,"McCutcheon, G.S.","McCutcheon, J.T.",0.63,1,http://www.wikidata.org/entity/Q6260043,John T. McCutcheon
628,"O'Malley, C.","collector.O'Malley, C.",1355,"collector:""O'Malley, C.""",1914.0,2015.0,101.0,642,"O'Malley, C.","O'Malley, M.A.",0.63,1,http://www.wikidata.org/entity/Q88843089,Michelle A. O'Malley
780,"Crowley, V.","collector.Crowley, V.",1011,"collector:""Crowley, V.""",1984.0,2001.0,17.0,890,"Crowley, V.","Crowley, P.",0.63,1,http://www.wikidata.org/entity/Q7183401,Philip Crowley
967,"Randall, D.","collector.Randall, D.",733,"collector:""Randall, D.""",1979.0,2020.0,41.0,335,"Randall, D.","Randall, J.",0.63,1,http://www.wikidata.org/entity/Q3181442,Jack Randall
72,"Cowie, I.D.","collector.Cowie, I.D.",5102,"collector:""Cowie, I.D.""",1981.0,2018.0,37.0,862,"Cowie, I.D.","Cowie, I.",0.63,2,http://www.wikidata.org/entity/Q6076172|http://www.wikidata.org/entity/Q18983983,Isaac Cowie|Ian Cowie
294,"White, G.J.","collector.White, G.J.",3747,"collector:""White, G.J.""",1958.0,1995.0,37.0,706,"White, G.J.","White, G.",0.63,2,http://www.wikidata.org/entity/Q772840|http://www.wikidata.org/entity/Q5546218,Gilbert White|George White
10,"Bean, A.R.","collector.Bean, A.R.",34015,"collector:""Bean, A.R.""",1965.0,2017.0,52.0,84,"Bean, A.R.","Bean, A.",0.64,1,http://www.wikidata.org/entity/Q4772089,Anthony Bean
24,"Cranfield, R.J. | Ward, B.G.","collector.Cranfield, R.J. | Ward, B.G.",1223,"collector:""Cranfield, R.J. | Ward, B.G.""",2001.0,2010.0,9.0,813,"Cranfield, R.J. | Ward, B.G.","Cranfield, R.J.",0.64,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield
41,"McDonald, K.R. (1)","collector.McDonald, K.R. (1)",972,"collector:""McDonald, K.R. (1)""",1990.0,2016.0,26.0,454,"McDonald, K.R. (1)","McDonald, K.",0.64,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald
43,"Bates, R.","collector.Bates, R.",13124,"collector:""Bates, R.""",1912.0,2014.0,102.0,266,"Bates, R.","Bates, R.J.",0.64,1,http://www.wikidata.org/entity/Q6109468,Robert J. Bates
51,"Lazarides, M. | Palmer, J.","collector.Lazarides, M. | Palmer, J.",902,"collector:""Lazarides, M. | Palmer, J.""",1983.0,1988.0,5.0,141,"Lazarides, M. | Palmer, J.","Lazarides, M.",0.64,1,http://www.wikidata.org/entity/Q6012831,Michael Lazarides
131,"Ford, A.","collector.Ford, A.",8746,"collector:""Ford, A.""",1989.0,2018.0,29.0,768,"Ford, A.","Ford, A.J.",0.64,1,http://www.wikidata.org/entity/Q18984660,Andrew James Ford
141,"Cumming, R.J.","collector.Cumming, R.J.",7762,"collector:""Cumming, R.J.""",1930.0,2013.0,83.0,394,"Cumming, R.J.","Cumming, R.L.",0.64,1,http://www.wikidata.org/entity/Q21392962,Robyn L. Cumming
183,"Short, P.S.","collector.Short, P.S.",6255,"collector:""Short, P.S.""",1932.0,2011.0,79.0,999,"Short, P.S.","Short, P.",0.64,1,http://www.wikidata.org/entity/Q5814766,Philip Short
442,"Allan, M.","collector.Allan, M.",2279,"collector:""Allan, M.""",1945.0,2013.0,68.0,719,"Allan, M.","Allan, J.",0.64,1,http://www.wikidata.org/entity/Q21393941,Joyce Allan
706,"Coates, A.M.","collector.Coates, A.M.",1148,"collector:""Coates, A.M.""",1982.0,2016.0,34.0,640,"Coates, A.M.","Coates, R.",0.64,1,http://www.wikidata.org/entity/Q7319573,Reynell Coates
744,"Miles, J.","collector.Miles, J.",1060,"collector:""Miles, J.""",1931.0,2019.0,88.0,963,"Miles, J.","Miles, M.",0.64,1,http://www.wikidata.org/entity/Q18911518,Manly Miles
754,"Tyson, P.A.","collector.Tyson, P.A.",1049,"collector:""Tyson, P.A.""",2004.0,2016.0,12.0,138,"Tyson, P.A.","Tyson, J.",0.64,1,http://www.wikidata.org/entity/Q63140535,James Tyson
894,"Phillips, G.P.","collector.Phillips, G.P.",818,"collector:""Phillips, G.P.""",2015.0,2019.0,4.0,304,"Phillips, G.P.","Phillips, G.E.",0.64,1,http://www.wikidata.org/entity/Q55830026,George E. Phillips
922,"Dauncey, H.","collector.Dauncey, H.",788,"collector:""Dauncey, H.""",2007.0,2016.0,9.0,973,"Dauncey, H.","Dauncey, E.A.",0.64,1,http://www.wikidata.org/entity/Q21509879,Elizabeth Anne Dauncey
996,"Harris, P.L.","collector.Harris, P.L.",686,"collector:""Harris, P.L.""",1981.0,2016.0,35.0,185,"Harris, P.L.","Harris, P.",0.64,1,http://www.wikidata.org/entity/Q88843899,Phill Harris
997,"Semple, W.","collector.Semple, W.",683,"collector:""Semple, W.""",1956.0,2006.0,50.0,807,"Semple, W.","Semple, J.C.",0.64,1,http://www.wikidata.org/entity/Q5933134,John Cameron Semple
474,"Archer, W.R.","collector.Archer, W.R.",2022,"collector:""Archer, W.R.""",1978.0,2013.0,35.0,180,"Archer, W.R.","Archer, W.",0.64,2,http://www.wikidata.org/entity/Q10426833|http://www.wikidata.org/entity/Q5560171,William Archer|William Archer
818,"Nicholson, D.I.","collector.Nicholson, D.I.",942,"collector:""Nicholson, D.I.""",1940.0,2001.0,61.0,54,"Nicholson, D.I.","Nicholson, J.",0.64,2,http://www.wikidata.org/entity/Q1619224|http://www.wikidata.org/entity/Q18732435,John Nicholson|John Nicholson
538,"Smith, T.J.","collector.Smith, T.J.",1676,"collector:""Smith, T.J.""",1954.0,1979.0,25.0,398,"Smith, T.J.","Smith, T.",0.64,5,http://www.wikidata.org/entity/Q427418|http://www.wikidata.org/entity/Q21609138|http://www.wikidata.org/entity/Q33693815|http://www.wikidata.org/entity/Q36691726|http://www.wikidata.org/entity/Q47126493,Theobald Smith|Thomas Smith|T.J. Smith|Thierry Smith|T. Smith
258,"Wrigley, J.","collector.Wrigley, J.",2156,"collector:""Wrigley, J.""",1966.0,2003.0,37.0,574,"Wrigley, J.","Wrigley, A.G.",0.65,1,http://www.wikidata.org/entity/Q21387501,Arthur George Wrigley
491,"Carr, D.J. | Carr, S.G.M.","collector.Carr, D.J. | Carr, S.G.M.",1939,"collector:""Carr, D.J. | Carr, S.G.M.""",1879.0,1987.0,108.0,900,"Carr, D.J. | Carr, S.G.M.","Carr, D.J.",0.65,1,http://www.wikidata.org/entity/Q5086693,Dennis John Carr
547,"Preiss, J.A.L.","collector.Preiss, J.A.L.",1663,"collector:""Preiss, J.A.L.""",1837.0,1887.0,50.0,815,"Preiss, J.A.L.","Preiss, J.",0.65,1,http://www.wikidata.org/entity/Q55071172,Julius Preiss
770,"Unwin, G.L.","collector.Unwin, G.L.",1027,"collector:""Unwin, G.L.""",1971.0,1988.0,17.0,848,"Unwin, G.L.","Unwin, D.",0.65,1,http://www.wikidata.org/entity/Q3018906,David Unwin
778,"Olsen, I.","collector.Olsen, I.",1021,"collector:""Olsen, I.""",1906.0,2017.0,111.0,672,"Olsen, I.","Olsen, J.",0.65,1,http://www.wikidata.org/entity/Q21395164,Jerry Olsen
865,"White, K.J.","collector.White, K.J.",865,"collector:""White, K.J.""",1929.0,1965.0,36.0,291,"White, K.J.","White, K.",0.65,1,http://www.wikidata.org/entity/Q47128779,Kelly White
908,"Rice, B.L.","collector.Rice, B.L.",803,"collector:""Rice, B.L.""",1945.0,2011.0,66.0,307,"Rice, B.L.","Rice, B.",0.65,1,http://www.wikidata.org/entity/Q4864668,Barry Rice
956,"Tunstall, R.G.","collector.Tunstall, R.G.",746,"collector:""Tunstall, R.G.""",1981.0,2005.0,24.0,826,"Tunstall, R.G.","Tunstall, A.",0.65,1,http://www.wikidata.org/entity/Q21611042,A.C. Tunstall
953,"Richards, A.F.","collector.Richards, A.F.",747,"collector:""Richards, A.F.""",1850.0,1894.0,44.0,560,"Richards, A.F.","Richards, A.M.",0.65,2,http://www.wikidata.org/entity/Q21388115|http://www.wikidata.org/entity/Q21391878,Alison M. Richards|Aola M. Richards
295,"Archer, B.","collector.Archer, B.",3711,"collector:""Archer, B.""",1979.0,2006.0,27.0,90,"Archer, B.","Archer, M.",0.66,1,http://www.wikidata.org/entity/Q957612,Mike Archer
470,"Stephens, K.M.","collector.Stephens, K.M.",2053,"collector:""Stephens, K.M.""",1995.0,2012.0,17.0,181,"Stephens, K.M.","Stephens, J.",0.66,1,http://www.wikidata.org/entity/Q15999380,Jane Stephens
567,"May, S.","collector.May, S.",1546,"collector:""May, S.""",1997.0,1997.0,0.0,514,"May, S.","May, .",0.66,1,http://www.wikidata.org/entity/Q47122226,May
645,"Johnston, R.D.","collector.Johnston, R.D.",1119,"collector:""Johnston, R.D.""",1951.0,1977.0,26.0,575,"Johnston, R.D.","Johnston, J.",0.66,1,http://www.wikidata.org/entity/Q21387924,Jen Johnston
648,"Henderson, D.L.W.","collector.Henderson, D.L.W.",1291,"collector:""Henderson, D.L.W.""",1939.0,1970.0,31.0,908,"Henderson, D.L.W.","Henderson, D.",0.66,1,http://www.wikidata.org/entity/Q21337373,Dennis Henderson
663,"de Beuzeville, W.A.W.","collector.de Beuzeville, W.A.W.",986,"collector:""de Beuzeville, W.A.W.""",1839.0,1993.0,154.0,379,"de Beuzeville, W.A.W.","Beuzeville, W.A.W.d.",0.66,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville
769,"Bishop, W.","collector.Bishop, W.",893,"collector:""Bishop, W.""",1981.0,1988.0,7.0,449,"Bishop, W.","Bishop, A.",0.66,1,http://www.wikidata.org/entity/Q4766275,Ann Bishop
809,"Healey, K.","collector.Healey, K.",950,"collector:""Healey, K.""",1953.0,1963.0,10.0,176,"Healey, K.","Healey, M.",0.66,1,http://www.wikidata.org/entity/Q73144107,Maud Healey
622,"Henry, N.","collector.Henry, N.",1382,"collector:""Henry, N.""",1873.0,1978.0,105.0,865,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q157043|http://www.wikidata.org/entity/Q21515719|http://www.wikidata.org/entity/Q36591529|http://www.wikidata.org/entity/Q21339062,Joseph Henry|Joseph Henry|Jean-Luis Henry|Jean-Paul Henry
688,"Allen, G.H.","collector.Allen, G.H.",1203,"collector:""Allen, G.H.""",1919.0,1973.0,54.0,392,"Allen, G.H.","Allen, G.",0.66,4,http://www.wikidata.org/entity/Q725248|http://www.wikidata.org/entity/Q21389760|http://www.wikidata.org/entity/Q47112889|http://www.wikidata.org/entity/Q88823867,Grant Allen|Geoff Allen|Gary Allen|G.E. Allen
94,"Royce, R.D.","collector.Royce, R.D.",12035,"collector:""Royce, R.D.""",1860.0,2000.0,140.0,691,"Royce, R.D.","Royce, J.",0.67,1,http://www.wikidata.org/entity/Q471260,Josiah Royce
264,"Michell, C.","collector.Michell, C.",4150,"collector:""Michell, C.""",1899.0,2002.0,103.0,572,"Michell, C.","Michell, E.",0.67,1,http://www.wikidata.org/entity/Q5344452,Edward Michell
270,"Fox, I.D.","collector.Fox, I.D.",4066,"collector:""Fox, I.D.""",1973.0,2014.0,41.0,207,"Fox, I.D.","Fox, I.",0.67,1,http://www.wikidata.org/entity/Q21339475,Irving Fox
452,"Gurgel, C.F.","collector.Gurgel, C.F.",2181,"collector:""Gurgel, C.F.""",2007.0,2013.0,6.0,396,"Gurgel, C.F.","Gurgel, C.F.D.",0.67,1,http://www.wikidata.org/entity/Q21514415,Carlos Frederico Deluqui Gurgel
532,"Champion, I.G.","collector.Champion, I.G.",1727,"collector:""Champion, I.G.""",1974.0,2017.0,43.0,752,"Champion, I.G.","Champion, J.",0.67,1,http://www.wikidata.org/entity/Q59603644,Jeffrey Champion
711,"Halliday, T.A.","collector.Halliday, T.A.",1132,"collector:""Halliday, T.A.""",1971.0,1981.0,10.0,425,"Halliday, T.A.","Halliday, G.",0.67,1,http://www.wikidata.org/entity/Q21514576,Geoffrey Halliday
126,"Wannan, B.S.","collector.Wannan, B.S.",9064,"collector:""Wannan, B.S.""",1975.0,2018.0,43.0,248,"Wannan, B.S.","Wannan, B.",0.68,1,http://www.wikidata.org/entity/Q26714009,B.S. Wannan
144,"Jackson, E.N.S.","collector.Jackson, E.N.S.",7432,"collector:""Jackson, E.N.S.""",1930.0,1992.0,62.0,218,"Jackson, E.N.S.","Jackson, E.",0.68,1,http://www.wikidata.org/entity/Q24059705,Edward Jackson
196,"Aston, H.I.","collector.Aston, H.I.",5662,"collector:""Aston, H.I.""",1950.0,2000.0,50.0,219,"Aston, H.I.","Aston, H.",0.68,1,http://www.wikidata.org/entity/Q21393448,Helen Aston
344,"Brodie, C.J.","collector.Brodie, C.J.",3045,"collector:""Brodie, C.J.""",2009.0,2018.0,9.0,147,"Brodie, C.J.","Brodie, J.",0.68,1,http://www.wikidata.org/entity/Q34301140,Juliet Brodie
476,"Ralston, K.","collector.Ralston, K.",2006,"collector:""Ralston, K.""",1990.0,2007.0,17.0,295,"Ralston, K.","Ralston, B.E.",0.68,1,http://www.wikidata.org/entity/Q14949164,Barbara E. Ralston
490,"Grace, J.","collector.Grace, J.",1942,"collector:""Grace, J.""",1893.0,2003.0,110.0,881,"Grace, J.","Grace, M.A.",0.68,1,http://www.wikidata.org/entity/Q22110143,Mark A. Grace
502,"Franks, A.J.","collector.Franks, A.J.",1890,"collector:""Franks, A.J.""",1991.0,2019.0,28.0,877,"Franks, A.J.","Franks, M.",0.68,1,http://www.wikidata.org/entity/Q21502993,Millicent Franks
662,"Beuzeville, W.A.W. de","collector.Beuzeville, W.A.W. de",1254,"collector:""Beuzeville, W.A.W. de""",1915.0,1981.0,66.0,378,"Beuzeville, W.A.W. de","Beuzeville, W.A.W.d.",0.68,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville
693,"Benson, D.H.","collector.Benson, D.H.",1186,"collector:""Benson, D.H.""",1912.0,2007.0,95.0,45,"Benson, D.H.","Benson, D.",0.68,1,http://www.wikidata.org/entity/Q36533834,D.G. Benson
695,"Gilbert, L.A.J.","collector.Gilbert, L.A.J.",1178,"collector:""Gilbert, L.A.J.""",1942.0,1994.0,52.0,754,"Gilbert, L.A.J.","Gilbert, L.",0.68,1,http://www.wikidata.org/entity/Q2782364,Lawrence Gilbert
800,"Walters, N.E.M.","collector.Walters, N.E.M.",980,"collector:""Walters, N.E.M.""",1947.0,1976.0,29.0,466,"Walters, N.E.M.","Walters, N.E.",0.68,1,http://www.wikidata.org/entity/Q21612108,Neville E.M. Walters
398,"Lloyd, S.J.","collector.Lloyd, S.J.",688,"collector:""Lloyd, S.J.""",2004.0,2019.0,15.0,186,"Lloyd, S.J.","Lloyd, J.",0.68,3,http://www.wikidata.org/entity/Q5925802|http://www.wikidata.org/entity/Q21519397|http://www.wikidata.org/entity/Q21389890,James Lloyd|John Lloyd|Janine Lloyd
5,"Latz, P.","collector.Latz, P.",51230,"collector:""Latz, P.""",1875.0,2019.0,144.0,165,"Latz, P.","Latz, P.K.",0.69,1,http://www.wikidata.org/entity/Q21518413,Peter K. Latz
44,"Purdie, R.W.","collector.Purdie, R.W.",18743,"collector:""Purdie, R.W.""",1960.0,2019.0,59.0,782,"Purdie, R.W.","Purdie, W.",0.69,1,http://www.wikidata.org/entity/Q6167706,William Purdie
125,"Ewers, W.H.","collector.Ewers, W.H.",9252,"collector:""Ewers, W.H.""",1932.0,2007.0,75.0,743,"Ewers, W.H.","Ewers, R.",0.69,1,http://www.wikidata.org/entity/Q22105577,R. Ewers
166,"Henshall, T.S.","collector.Henshall, T.S.",2801,"collector:""Henshall, T.S.""",1890.0,1990.0,100.0,433,"Henshall, T.S.","Henshall, J.",0.69,1,http://www.wikidata.org/entity/Q21516124,John Henshall
400,"Smith, N.","collector.Smith, N.",2273,"collector:""Smith, N.""",1952.0,2018.0,66.0,452,"Smith, N.","Smith, N.P.",0.69,1,http://www.wikidata.org/entity/Q36644581,Nathan P. Smith
410,"Mills, K.","collector.Mills, K.",2603,"collector:""Mills, K.""",1939.0,2017.0,78.0,840,"Mills, K.","Mills, R.",0.69,1,http://www.wikidata.org/entity/Q26714115,Robyn Mills
485,"McKenna, S.G.","collector.McKenna, S.G.",1956,"collector:""McKenna, S.G.""",2008.0,2018.0,10.0,224,"McKenna, S.G.","McKenna, M.",0.69,1,http://www.wikidata.org/entity/Q63587,Malcolm McKenna
553,"Turpin, G.P.","collector.Turpin, G.P.",1637,"collector:""Turpin, G.P.""",1985.0,2018.0,33.0,154,"Turpin, G.P.","Turpin, P.",0.69,1,http://www.wikidata.org/entity/Q36656399,P.G. Turpin
658,"Browne, J.H.","collector.Browne, J.H.",1258,"collector:""Browne, J.H.""",1874.0,2017.0,143.0,101,"Browne, J.H.","Browne, C.",0.69,1,http://www.wikidata.org/entity/Q47114726,C.A. Browne
801,"Reid, W.S.","collector.Reid, W.S.",969,"collector:""Reid, W.S.""",1929.0,1971.0,42.0,880,"Reid, W.S.","Reid, W.",0.69,1,http://www.wikidata.org/entity/Q3568904,William Reid
970,"Hinz, R.","collector.Hinz, R.",731,"collector:""Hinz, R.""",1974.0,1993.0,19.0,905,"Hinz, R.","Hinz, C.",0.69,1,http://www.wikidata.org/entity/Q22109638,Claus Hinz
316,"Jones, W.T.","collector.Jones, W.T.",3382,"collector:""Jones, W.T.""",1866.0,1969.0,103.0,118,"Jones, W.T.","Jones, W.",0.69,4,http://www.wikidata.org/entity/Q273969|http://www.wikidata.org/entity/Q47119718|http://www.wikidata.org/entity/Q47119721|http://www.wikidata.org/entity/Q58626238,William Jones|W.W. Jones|Walter Jones|Washington Jones
366,"McKee, H.S.","collector.McKee, H.S.",2911,"collector:""McKee, H.S.""",1945.0,1972.0,27.0,805,"McKee, H.S.","MacKee, H.S.",0.7,1,http://www.wikidata.org/entity/Q21519729,Hugh Shaw MacKee
382,"Overton, B.M.","collector.Overton, B.M.",2809,"collector:""Overton, B.M.""",1980.0,2014.0,34.0,411,"Overton, B.M.","Overton, B.E.",0.7,1,http://www.wikidata.org/entity/Q88843469,Barrie E. Overton
428,"Jurjevich, P.A.","collector.Jurjevich, P.A.",2459,"collector:""Jurjevich, P.A.""",1997.0,1997.0,0.0,565,"Jurjevich, P.A.","Jurjević, Ž.",0.7,1,http://www.wikidata.org/entity/Q88831003,Željko Jurjević
507,"Paull, G.","collector.Paull, G.",1855,"collector:""Paull, G.""",1996.0,1997.0,1.0,44,"Paull, G.","Paull, R.",0.7,1,http://www.wikidata.org/entity/Q59604866,Rosemary Paull
513,"Carter, B.J.","collector.Carter, B.J.",1818,"collector:""Carter, B.J.""",1987.0,2009.0,22.0,793,"Carter, B.J.","Carter, B.",0.7,1,http://www.wikidata.org/entity/Q25440339,Bradley Carter
600,"Eldridge, D.J.","collector.Eldridge, D.J.",1427,"collector:""Eldridge, D.J.""",1980.0,2015.0,35.0,872,"Eldridge, D.J.","Eldridge, G.H.",0.7,1,http://www.wikidata.org/entity/Q16744048,George Homans Eldridge
638,"Brown, M.J.","collector.Brown, M.J.",1312,"collector:""Brown, M.J.""",1973.0,1999.0,26.0,428,"Brown, M.J.","Brown, M.E.",0.7,1,http://www.wikidata.org/entity/Q47114713,Margaret E. Brown
676,"Canty, P.D. | Copley, P.B.","collector.Canty, P.D. | Copley, P.B.",751,"collector:""Canty, P.D. | Copley, P.B.""",1992.0,1998.0,6.0,601,"Canty, P.D. | Copley, P.B.","Copley, P.B.",0.7,1,http://www.wikidata.org/entity/Q21509030,Peter Bruce Copley
792,"Meissner, R. | Coppen, R.","collector.Meissner, R. | Coppen, R.",995,"collector:""Meissner, R. | Coppen, R.""",2011.0,2011.0,0.0,833,"Meissner, R. | Coppen, R.","Meissner, R.",0.7,1,http://www.wikidata.org/entity/Q21520337,Richard Meissner
836,"Stuckey, B.","collector.Stuckey, B.",914,"collector:""Stuckey, B.""",1965.0,2012.0,47.0,20,"Stuckey, B.","Stuckey, R.L.",0.7,1,http://www.wikidata.org/entity/Q21388021,Ronald Lewis Stuckey
591,"Lewis, S.H.","collector.Lewis, S.H.",1454,"collector:""Lewis, S.H.""",1971.0,2003.0,32.0,820,"Lewis, S.H.","Lewis, S.M.",0.7,2,http://www.wikidata.org/entity/Q1261231|http://www.wikidata.org/entity/Q47121129,Sam M. Lewis|Sara M. Lewis
787,"Duncan, B.D.","collector.Duncan, B.D.",1005,"collector:""Duncan, B.D.""",1972.0,1997.0,25.0,517,"Duncan, B.D.","Duncan, J.",0.7,3,http://www.wikidata.org/entity/Q6132932|http://www.wikidata.org/entity/Q6230346|http://www.wikidata.org/entity/Q21511053,James Duncan|John Duncan|James Duncan
97,"Pullen, R.","collector.Pullen, R.",11709,"collector:""Pullen, R.""",1933.0,1999.0,66.0,606,"Pullen, R.","Pullen, A.B.",0.71,1,http://www.wikidata.org/entity/Q13222080,A. B. Pullen
612,"Godwin, M.","collector.Godwin, M.",1403,"collector:""Godwin, M.""",1975.0,2001.0,26.0,910,"Godwin, M.","Godwin, G.N.",0.71,1,http://www.wikidata.org/entity/Q17626696,George Nelson Godwin
683,"Cochrane, A.C.","collector.Cochrane, A.C.",1227,"collector:""Cochrane, A.C.""",1998.0,2000.0,2.0,230,"Cochrane, A.C.","Cochrane, S.A.",0.71,1,http://www.wikidata.org/entity/Q36674192,Susan A. Cochrane
702,"Strong, B.","collector.Strong, B.",1155,"collector:""Strong, B.""",1976.0,1988.0,12.0,986,"Strong, B.","Strong, J.",0.71,1,http://www.wikidata.org/entity/Q3186045,Josiah Strong
716,"Pearson, D.J.","collector.Pearson, D.J.",1123,"collector:""Pearson, D.J.""",1980.0,2009.0,29.0,774,"Pearson, D.J.","Pearson, J.",0.71,1,http://www.wikidata.org/entity/Q44923297,Joseph Pearson
987,"Gill, W.","collector.Gill, W.",696,"collector:""Gill, W.""",1888.0,2018.0,130.0,353,"Gill, W.","Gill, W.J.",0.71,1,http://www.wikidata.org/entity/Q1290046,William John Gill
25,"Cranfield, R.J. | Knight, K.","collector.Cranfield, R.J. | Knight, K.",1065,"collector:""Cranfield, R.J. | Knight, K.""",2002.0,2003.0,1.0,871,"Cranfield, R.J. | Knight, K.","Cranfield, R.J.",0.72,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield
47,"Keighery, G.J. | Gibson, N.","collector.Keighery, G.J. | Gibson, N.",7061,"collector:""Keighery, G.J. | Gibson, N.""",1990.0,2004.0,14.0,993,"Keighery, G.J. | Gibson, N.","Keighery, G.J.",0.72,1,http://www.wikidata.org/entity/Q5885622,Gregory John Keighery
176,"Conn, B.J.","collector.Conn, B.J.",6370,"collector:""Conn, B.J.""",1961.0,2017.0,56.0,644,"Conn, B.J.","Conn, B.",0.72,1,http://www.wikidata.org/entity/Q21340328,Barry Conn
252,"Nicolle, D. | French, M.","collector.Nicolle, D. | French, M.",1023,"collector:""Nicolle, D. | French, M.""",1993.0,2015.0,22.0,707,"Nicolle, D. | French, M.","Nicolle, D.",0.72,1,http://www.wikidata.org/entity/Q18987043,Dean Nicolle
291,"Edinger, D.J.","collector.Edinger, D.J.",3782,"collector:""Edinger, D.J.""",1983.0,2009.0,26.0,397,"Edinger, D.J.","Edinger, L.",0.72,1,http://www.wikidata.org/entity/Q66524,Ludwig Edinger
435,"Eddie, C.","collector.Eddie, C.",2395,"collector:""Eddie, C.""",1995.0,2017.0,22.0,209,"Eddie, C.","Eddie, W.M.",0.72,1,http://www.wikidata.org/entity/Q36700666,William M.M. Eddie
473,"Roe, R.","collector.Roe, R.",2026,"collector:""Roe, R.""",1927.0,1997.0,70.0,94,"Roe, R.","Roe, A.",0.72,1,http://www.wikidata.org/entity/Q13375076,Anne Roe
528,"Rankin, M.O.","collector.Rankin, M.O.",1060,"collector:""Rankin, M.O.""",1975.0,2000.0,25.0,690,"Rankin, M.O.","Rankin, R.",0.72,1,http://www.wikidata.org/entity/Q11189269,Rosa Rankin
530,"Kealley, M.J.","collector.Kealley, M.J.",1768,"collector:""Kealley, M.J.""",1997.0,1997.0,0.0,884,"Kealley, M.J.","Kealley, L.",0.72,1,http://www.wikidata.org/entity/Q21502570,Luke Kealley
