,label,count,start_date,end_date,activity_span,name,matched_name,distance,item_count,items,item_labels
587,"Parker, M.",1485,1900.0,1984.0,84.0,"Parker, M.","Parker, J.",0.62,3,http://www.wikidata.org/entity/Q22106298|http://www.wikidata.org/entity/Q47124071|http://www.wikidata.org/entity/Q47124073,Joseph Parker|J. Parker|Jeffrey Parker
17,"Brooker, M.",681,1960.0,2001.0,41.0,"Brooker, M.","Brooker, I.",0.63,1,http://www.wikidata.org/entity/Q2601921,Ian Brooker
846,"Burns, R.",891,1977.0,1995.0,18.0,"Burns, R.","Burns, M.",0.63,1,http://www.wikidata.org/entity/Q30524736,Mercedes Burns
630,"O'Malley, C.",1355,1914.0,2015.0,101.0,"O'Malley, C.","O'Malley, M.A.",0.63,1,http://www.wikidata.org/entity/Q88843089,Michelle A. O'Malley
487,"Kenny, M.",1955,1906.0,1983.0,77.0,"Kenny, M.","Kenny, E.",0.63,1,http://www.wikidata.org/entity/Q531161,Elizabeth Kenny
334,"Weston, P.H.",3116,1974.0,2015.0,41.0,"Weston, P.H.","Weston, P.",0.63,1,http://www.wikidata.org/entity/Q9299873,Peter Weston
198,"Copley, B.",5585,1924.0,2000.0,76.0,"Copley, B.","Copley, C.",0.63,1,http://www.wikidata.org/entity/Q26884652,Claudia Copley
182,"Short, P.S.",6255,1932.0,2011.0,79.0,"Short, P.S.","Short, P.",0.63,1,http://www.wikidata.org/entity/Q5814766,Philip Short
140,"Cumming, R.J.",7762,1930.0,2013.0,83.0,"Cumming, R.J.","Cumming, R.L.",0.63,1,http://www.wikidata.org/entity/Q21392962,Robyn L. Cumming
44,"Bates, R.",13124,1912.0,2014.0,102.0,"Bates, R.","Bates, R.J.",0.63,1,http://www.wikidata.org/entity/Q6109468,Robert J. Bates
475,"Archer, W.R.",2022,1978.0,2013.0,35.0,"Archer, W.R.","Archer, W.",0.63,2,http://www.wikidata.org/entity/Q10426833|http://www.wikidata.org/entity/Q5560171,William Archer|William Archer
293,"White, G.J.",3747,1958.0,1995.0,37.0,"White, G.J.","White, G.",0.63,2,http://www.wikidata.org/entity/Q772840|http://www.wikidata.org/entity/Q5546218,Gilbert White|George White
73,"Cowie, I.D.",5102,1981.0,2018.0,37.0,"Cowie, I.D.","Cowie, I.",0.63,2,http://www.wikidata.org/entity/Q6076172|http://www.wikidata.org/entity/Q18983983,Isaac Cowie|Ian Cowie
997,"Semple, W.",683,1956.0,2006.0,50.0,"Semple, W.","Semple, J.C.",0.64,1,http://www.wikidata.org/entity/Q5933134,John Cameron Semple
996,"Harris, P.L.",686,1981.0,2016.0,35.0,"Harris, P.L.","Harris, P.",0.64,1,http://www.wikidata.org/entity/Q88843899,Phill Harris
966,"Randall, D.",733,1979.0,2020.0,41.0,"Randall, D.","Randall, J.",0.64,1,http://www.wikidata.org/entity/Q3181442,Jack Randall
920,"Dauncey, H.",788,2007.0,2016.0,9.0,"Dauncey, H.","Dauncey, E.A.",0.64,1,http://www.wikidata.org/entity/Q21509879,Elizabeth Anne Dauncey
52,"Lazarides, M. | Palmer, J.",902,1983.0,1988.0,5.0,"Lazarides, M. | Palmer, J.","Lazarides, M.",0.64,1,http://www.wikidata.org/entity/Q6012831,Michael Lazarides
778,"Crowley, V.",1011,1984.0,2001.0,17.0,"Crowley, V.","Crowley, P.",0.64,1,http://www.wikidata.org/entity/Q7183401,Philip Crowley
753,"Tyson, P.A.",1049,2004.0,2016.0,12.0,"Tyson, P.A.","Tyson, J.",0.64,1,http://www.wikidata.org/entity/Q63140535,James Tyson
25,"Cranfield, R.J. | Ward, B.G.",1223,2001.0,2010.0,9.0,"Cranfield, R.J. | Ward, B.G.","Cranfield, R.J.",0.64,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield
650,"Michael, N.",1284,1898.0,1985.0,87.0,"Michael, N.","Michael, E.",0.64,1,http://www.wikidata.org/entity/Q1286635,Edmund Michael
492,"Carr, D.J. | Carr, S.G.M.",1939,1879.0,1987.0,108.0,"Carr, D.J. | Carr, S.G.M.","Carr, D.J.",0.64,1,http://www.wikidata.org/entity/Q5086693,Dennis John Carr
384,"Perrin, F.",2790,1838.0,1967.0,129.0,"Perrin, F.","Perrin, J.",0.64,1,http://www.wikidata.org/entity/Q47124312,Jean-François Perrin
11,"Bean, A.R.",34015,1965.0,2017.0,52.0,"Bean, A.R.","Bean, A.",0.64,1,http://www.wikidata.org/entity/Q4772089,Anthony Bean
891,"Phillips, G.P.",818,2015.0,2019.0,4.0,"Phillips, G.P.","Phillips, G.E.",0.64,2,http://www.wikidata.org/entity/Q55830026|http://www.wikidata.org/entity/Q21538354,George E. Phillips|Gilbert Edward Phillips
814,"Nicholson, D.I.",942,1940.0,2001.0,61.0,"Nicholson, D.I.","Nicholson, J.",0.64,2,http://www.wikidata.org/entity/Q1619224|http://www.wikidata.org/entity/Q18732435,John Nicholson|John Nicholson
955,"Tunstall, R.G.",746,1981.0,2005.0,24.0,"Tunstall, R.G.","Tunstall, M.",0.65,1,http://www.wikidata.org/entity/Q262859,Marmaduke Tunstall
906,"Rice, B.L.",803,1945.0,2011.0,66.0,"Rice, B.L.","Rice, B.",0.65,1,http://www.wikidata.org/entity/Q4864668,Barry Rice
861,"White, K.J.",865,1929.0,1965.0,36.0,"White, K.J.","White, K.",0.65,1,http://www.wikidata.org/entity/Q47128779,Kelly White
42,"McDonald, K.R. (1)",972,1990.0,2016.0,26.0,"McDonald, K.R. (1)","McDonald, K.",0.65,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald
743,"Miles, J.",1060,1931.0,2019.0,88.0,"Miles, J.","Miles, M.",0.65,1,http://www.wikidata.org/entity/Q18911518,Manly Miles
645,"Johnston, R.D.",1119,1951.0,1977.0,26.0,"Johnston, R.D.","Johnston, J.",0.65,1,http://www.wikidata.org/entity/Q21387924,Jen Johnston
546,"Preiss, J.A.L.",1663,1837.0,1887.0,50.0,"Preiss, J.A.L.","Preiss, J.",0.65,1,http://www.wikidata.org/entity/Q55071172,Julius Preiss
257,"Wrigley, J.",2156,1966.0,2003.0,37.0,"Wrigley, J.","Wrigley, A.G.",0.65,1,http://www.wikidata.org/entity/Q21387501,Arthur George Wrigley
445,"Allan, M.",2279,1945.0,2013.0,68.0,"Allan, M.","Allan, J.",0.65,1,http://www.wikidata.org/entity/Q21393941,Joyce Allan
263,"Michell, C.",4150,1899.0,2002.0,103.0,"Michell, C.","Michell, A.",0.65,1,http://www.wikidata.org/entity/Q4773095,Anthony Michell
952,"Richards, A.F.",747,1850.0,1894.0,44.0,"Richards, A.F.","Richards, A.M.",0.65,2,http://www.wikidata.org/entity/Q21388115|http://www.wikidata.org/entity/Q21391878,Alison M. Richards|Aola M. Richards
767,"Bishop, W.",893,1981.0,1988.0,7.0,"Bishop, W.","Bishop, A.",0.66,1,http://www.wikidata.org/entity/Q4766275,Ann Bishop
807,"Healey, K.",950,1953.0,1963.0,10.0,"Healey, K.","Healey, M.",0.66,1,http://www.wikidata.org/entity/Q73144107,Maud Healey
663,"de Beuzeville, W.A.W.",986,1839.0,1993.0,154.0,"de Beuzeville, W.A.W.","Beuzeville, W.A.W.d.",0.66,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville
776,"Olsen, I.",1021,1906.0,2017.0,111.0,"Olsen, I.","Olsen, J.",0.66,1,http://www.wikidata.org/entity/Q21395164,Jerry Olsen
768,"Unwin, G.L.",1027,1971.0,1988.0,17.0,"Unwin, G.L.","Unwin, D.",0.66,1,http://www.wikidata.org/entity/Q3018906,David Unwin
648,"Henderson, D.L.W.",1291,1939.0,1970.0,31.0,"Henderson, D.L.W.","Henderson, D.",0.66,1,http://www.wikidata.org/entity/Q21337373,Dennis Henderson
569,"May, S.",1546,1997.0,1997.0,0.0,"May, S.","May, .",0.66,1,http://www.wikidata.org/entity/Q47122226,May
532,"Champion, I.G.",1727,1974.0,2017.0,43.0,"Champion, I.G.","Champion, J.",0.66,1,http://www.wikidata.org/entity/Q59603644,Jeffrey Champion
471,"Stephens, K.M.",2053,1995.0,2012.0,17.0,"Stephens, K.M.","Stephens, J.",0.66,1,http://www.wikidata.org/entity/Q15999380,Jane Stephens
624,"Henry, N.",1382,1873.0,1978.0,105.0,"Henry, N.","Henry, J.",0.66,4,http://www.wikidata.org/entity/Q157043|http://www.wikidata.org/entity/Q21515719|http://www.wikidata.org/entity/Q36591529|http://www.wikidata.org/entity/Q21339062,Joseph Henry|Joseph Henry|Jean-Luis Henry|Jean-Paul Henry
816,"Stoddart, D.R.",942,1973.0,1974.0,1.0,"Stoddart, D.R.","Stoddart, J.A.",0.67,1,http://www.wikidata.org/entity/Q33694436,J.A. Stoddart
710,"Halliday, T.A.",1132,1971.0,1981.0,10.0,"Halliday, T.A.","Halliday, G.",0.67,1,http://www.wikidata.org/entity/Q21514576,Geoffrey Halliday
455,"Gurgel, C.F.",2181,2007.0,2013.0,6.0,"Gurgel, C.F.","Gurgel, C.F.D.",0.67,1,http://www.wikidata.org/entity/Q21514415,Carlos Frederico Deluqui Gurgel
294,"Archer, B.",3711,1979.0,2006.0,27.0,"Archer, B.","Archer, M.",0.67,1,http://www.wikidata.org/entity/Q957612,Mike Archer
269,"Fox, I.D.",4066,1973.0,2014.0,41.0,"Fox, I.D.","Fox, I.",0.67,1,http://www.wikidata.org/entity/Q21339475,Irving Fox
195,"Aston, H.I.",5662,1950.0,2000.0,50.0,"Aston, H.I.","Aston, H.",0.67,1,http://www.wikidata.org/entity/Q21393448,Helen Aston
687,"Allen, G.H.",1203,1919.0,1973.0,54.0,"Allen, G.H.","Allen, G.",0.67,3,http://www.wikidata.org/entity/Q725248|http://www.wikidata.org/entity/Q21389760|http://www.wikidata.org/entity/Q47112889,Grant Allen|Geoff Allen|Gary Allen
799,"Reid, W.S.",969,1929.0,1971.0,42.0,"Reid, W.S.","Reid, W.",0.68,1,http://www.wikidata.org/entity/Q3568904,William Reid
772,"Adair, R.J.",1023,1928.0,2016.0,88.0,"Adair, R.J.","Adair, J.",0.68,1,http://www.wikidata.org/entity/Q6218132,John Adair
662,"Beuzeville, W.A.W. de",1254,1915.0,1981.0,66.0,"Beuzeville, W.A.W. de","Beuzeville, W.A.W.d.",0.68,1,http://www.wikidata.org/entity/Q5643145,Wilfred Alexander Watt de Beuzeville
502,"Franks, A.J.",1890,1991.0,2019.0,28.0,"Franks, A.J.","Franks, M.",0.68,1,http://www.wikidata.org/entity/Q21502993,Millicent Franks
491,"Grace, J.",1942,1893.0,2003.0,110.0,"Grace, J.","Grace, M.A.",0.68,1,http://www.wikidata.org/entity/Q22110143,Mark A. Grace
477,"Ralston, K.",2006,1990.0,2007.0,17.0,"Ralston, K.","Ralston, B.E.",0.68,1,http://www.wikidata.org/entity/Q14949164,Barbara E. Ralston
165,"Henshall, T.S.",2801,1890.0,1990.0,100.0,"Henshall, T.S.","Henshall, J.",0.68,1,http://www.wikidata.org/entity/Q21516124,John Henshall
345,"Brodie, C.J.",3045,2009.0,2018.0,9.0,"Brodie, C.J.","Brodie, J.",0.68,1,http://www.wikidata.org/entity/Q34301140,Juliet Brodie
60,"Telford, I.R.",16539,1909.0,2018.0,109.0,"Telford, I.R.","Telford, I.R.H.",0.68,1,http://www.wikidata.org/entity/Q19521871,Ian R.H. Telford
6,"Latz, P.",51230,1875.0,2019.0,144.0,"Latz, P.","Latz, P.K.",0.68,1,http://www.wikidata.org/entity/Q21518413,Peter K. Latz
694,"Gilbert, L.A.J.",1178,1942.0,1994.0,52.0,"Gilbert, L.A.J.","Gilbert, L.",0.68,2,http://www.wikidata.org/entity/Q2782364|http://www.wikidata.org/entity/Q6555652,Lawrence Gilbert|Lionel Gilbert
398,"Lloyd, S.J.",688,2004.0,2019.0,15.0,"Lloyd, S.J.","Lloyd, J.",0.68,3,http://www.wikidata.org/entity/Q5925802|http://www.wikidata.org/entity/Q21519397|http://www.wikidata.org/entity/Q21389890,James Lloyd|John Lloyd|Janine Lloyd
969,"Hinz, R.",731,1974.0,1993.0,19.0,"Hinz, R.","Hinz, C.",0.69,1,http://www.wikidata.org/entity/Q22109638,Claus Hinz
3,"Beauglehole, A.C. | Errey, E.G.",926,1975.0,1982.0,7.0,"Beauglehole, A.C. | Errey, E.G.","Beauglehole, A.C.",0.69,1,http://www.wikidata.org/entity/Q16744919,Alexander Clifford Beauglehole
602,"Eldridge, D.J.",1427,1980.0,2015.0,35.0,"Eldridge, D.J.","Eldridge, G.H.",0.69,1,http://www.wikidata.org/entity/Q16744048,George Homans Eldridge
486,"McKenna, S.G.",1956,2008.0,2018.0,10.0,"McKenna, S.G.","McKenna, M.",0.69,1,http://www.wikidata.org/entity/Q63587,Malcolm McKenna
400,"Smith, N.",2273,1952.0,2018.0,66.0,"Smith, N.","Smith, N.P.",0.69,1,http://www.wikidata.org/entity/Q36644581,Nathan P. Smith
382,"Overton, B.M.",2809,1980.0,2014.0,34.0,"Overton, B.M.","Overton, B.E.",0.69,1,http://www.wikidata.org/entity/Q88843469,Barrie E. Overton
143,"Jackson, E.N.S.",7432,1930.0,1992.0,62.0,"Jackson, E.N.S.","Jackson, E.",0.69,1,http://www.wikidata.org/entity/Q24059705,Edward Jackson
124,"Ewers, W.H.",9252,1932.0,2007.0,75.0,"Ewers, W.H.","Ewers, R.",0.69,1,http://www.wikidata.org/entity/Q22105577,R. Ewers
45,"Purdie, R.W.",18743,1960.0,2019.0,59.0,"Purdie, R.W.","Purdie, W.",0.69,1,http://www.wikidata.org/entity/Q6167706,William Purdie
315,"Jones, W.T.",3382,1866.0,1969.0,103.0,"Jones, W.T.","Jones, W.",0.69,3,http://www.wikidata.org/entity/Q273969|http://www.wikidata.org/entity/Q47119721|http://www.wikidata.org/entity/Q58626238,William Jones|Walter Jones|Washington Jones
676,"Canty, P.D. | Copley, P.B.",751,1992.0,1998.0,6.0,"Canty, P.D. | Copley, P.B.","Copley, P.B.",0.7,1,http://www.wikidata.org/entity/Q21509030,Peter Bruce Copley
831,"Stuckey, B.",914,1965.0,2012.0,47.0,"Stuckey, B.","Stuckey, R.L.",0.7,1,http://www.wikidata.org/entity/Q21388021,Ronald Lewis Stuckey
790,"Meissner, R. | Coppen, R.",995,2011.0,2011.0,0.0,"Meissner, R. | Coppen, R.","Meissner, R.",0.7,1,http://www.wikidata.org/entity/Q21520337,Richard Meissner
715,"Pearson, D.J.",1123,1980.0,2009.0,29.0,"Pearson, D.J.","Pearson, J.",0.7,1,http://www.wikidata.org/entity/Q44923297,Joseph Pearson
682,"Cochrane, A.C.",1227,1998.0,2000.0,2.0,"Cochrane, A.C.","Cochrane, S.A.",0.7,1,http://www.wikidata.org/entity/Q36674192,Susan A. Cochrane
614,"Godwin, M.",1403,1975.0,2001.0,26.0,"Godwin, M.","Godwin, G.N.",0.7,1,http://www.wikidata.org/entity/Q17626696,George Nelson Godwin
513,"Carter, B.J.",1818,1987.0,2009.0,22.0,"Carter, B.J.","Carter, B.",0.7,1,http://www.wikidata.org/entity/Q25440339,Bradley Carter
507,"Paull, G.",1855,1996.0,1997.0,1.0,"Paull, G.","Paull, R.",0.7,1,http://www.wikidata.org/entity/Q59604866,Rosemary Paull
431,"Jurjevich, P.A.",2459,1997.0,1997.0,0.0,"Jurjevich, P.A.","Jurjević, Ž.",0.7,1,http://www.wikidata.org/entity/Q88831003,Željko Jurjević
411,"Mills, K.",2603,1939.0,2017.0,78.0,"Mills, K.","Mills, R.",0.7,1,http://www.wikidata.org/entity/Q26714115,Robyn Mills
366,"McKee, H.S.",2911,1945.0,1972.0,27.0,"McKee, H.S.","MacKee, H.S.",0.7,1,http://www.wikidata.org/entity/Q21519729,Hugh Shaw MacKee
98,"Pullen, R.",11709,1933.0,1999.0,66.0,"Pullen, R.","Pullen, A.B.",0.7,1,http://www.wikidata.org/entity/Q13222080,A. B. Pullen
593,"Lewis, S.H.",1454,1971.0,2003.0,32.0,"Lewis, S.H.","Lewis, S.M.",0.7,2,http://www.wikidata.org/entity/Q1261231|http://www.wikidata.org/entity/Q47121129,Sam M. Lewis|Sara M. Lewis
785,"Duncan, B.D.",1005,1972.0,1997.0,25.0,"Duncan, B.D.","Duncan, J.",0.7,3,http://www.wikidata.org/entity/Q6132932|http://www.wikidata.org/entity/Q6230346|http://www.wikidata.org/entity/Q21511053,James Duncan|John Duncan|James Duncan
780,"Armitage, I.B.",1010,1962.0,1987.0,25.0,"Armitage, I.B.","Armitage, E.",0.7,3,http://www.wikidata.org/entity/Q1291563|http://www.wikidata.org/entity/Q1291558|http://www.wikidata.org/entity/Q21505331,Edward Armitage|Edward Armitage|Eleanora Armitage
886,"Pearce, R.D.",826,1965.0,1997.0,32.0,"Pearce, R.D.","Pearce, R.B.",0.71,1,http://www.wikidata.org/entity/Q36667856,R.B. Pearce
701,"Strong, B.",1155,1976.0,1988.0,12.0,"Strong, B.","Strong, J.",0.71,1,http://www.wikidata.org/entity/Q3186045,Josiah Strong
75,"Canning, E.M.",14214,1950.0,2010.0,60.0,"Canning, E.M.","Canning, E.C.",0.71,1,http://www.wikidata.org/entity/Q88820643,E.C. Canning
245,"Parris, M.",4404,1970.0,1995.0,25.0,"Parris, M.","Harris, M.",0.71,2,http://www.wikidata.org/entity/Q720166|http://www.wikidata.org/entity/Q61010958,Moses Harris|Mark Harris
885,"Jaques, T. | Lewis, T.",826,2005.0,2009.0,4.0,"Jaques, T. | Lewis, T.","Lewis, T.",0.72,1,http://www.wikidata.org/entity/Q262827,Thomas Lewis
879,"Bell, A.W.",830,1917.0,1997.0,80.0,"Bell, A.W.","Bell, A.",0.72,1,http://www.wikidata.org/entity/Q4786211,Archibald Bell
858,"Atkins, K.J.",877,1976.0,1990.0,14.0,"Atkins, K.J.","Atkins, A.",0.72,1,http://www.wikidata.org/entity/Q21342049,Andrew Atkins
838,"Mullins, E.",900,1971.0,1990.0,19.0,"Mullins, E.","Mullins, J.T.",0.72,1,http://www.wikidata.org/entity/Q36595745,J. Thomas Mullins
554,"Alcock, K.M.",949,1963.0,2001.0,38.0,"Alcock, K.M.","Alcock, J.",0.72,1,http://www.wikidata.org/entity/Q1699105,John Alcock
251,"Nicolle, D. | French, M.",1023,1993.0,2015.0,22.0,"Nicolle, D. | French, M.","Nicolle, D.",0.72,1,http://www.wikidata.org/entity/Q18987043,Dean Nicolle
528,"Rankin, M.O.",1060,1975.0,2000.0,25.0,"Rankin, M.O.","Rankin, R.",0.72,1,http://www.wikidata.org/entity/Q11189269,Rosa Rankin
26,"Cranfield, R.J. | Knight, K.",1065,2002.0,2003.0,1.0,"Cranfield, R.J. | Knight, K.","Cranfield, R.J.",0.72,1,http://www.wikidata.org/entity/Q19263359,Raymond Jeffrey Cranfield
722,"Keighery, B.J. | Gibson, N.",1102,1990.0,1997.0,7.0,"Keighery, B.J. | Gibson, N.","Keighery, B.J.",0.72,1,http://www.wikidata.org/entity/Q21517389,Bronwen Jean Keighery
719,"Lander, N.S.",1115,1951.0,1998.0,47.0,"Lander, N.S.","Lander, N.",0.72,1,http://www.wikidata.org/entity/Q21388272,Nicholas Lander
627,"Jessup, R.W.",1367,1944.0,1995.0,51.0,"Jessup, R.W.","Jessup, A.",0.72,1,http://www.wikidata.org/entity/Q22103005,Andrew Jessup
530,"Kealley, M.J.",1768,1997.0,1997.0,0.0,"Kealley, M.J.","Kealley, L.",0.72,1,http://www.wikidata.org/entity/Q21502570,Luke Kealley
474,"Roe, R.",2026,1927.0,1997.0,70.0,"Roe, R.","Roe, A.",0.72,1,http://www.wikidata.org/entity/Q13375076,Anne Roe
290,"Edinger, D.J.",3782,1983.0,2009.0,26.0,"Edinger, D.J.","Edinger, L.",0.72,1,http://www.wikidata.org/entity/Q66524,Ludwig Edinger
175,"Conn, B.J.",6370,1961.0,2017.0,56.0,"Conn, B.J.","Conn, B.",0.72,1,http://www.wikidata.org/entity/Q21340328,Barry Conn
128,"Jacobs, S.W.L.",8766,1882.0,2009.0,127.0,"Jacobs, S.W.L.","Jacobs, S.",0.72,1,http://www.wikidata.org/entity/Q2528400,Surrey Jacobs
266,"Thompson, W.A. | Allen, J.",1363,2009.0,2009.0,0.0,"Thompson, W.A. | Allen, J.","Thompson, J.",0.72,5,http://www.wikidata.org/entity/Q928119|http://www.wikidata.org/entity/Q5946819|http://www.wikidata.org/entity/Q21516417|http://www.wikidata.org/entity/Q55317563|http://www.wikidata.org/entity/Q21539669,Jacob Thompson|Joy Thompson|John Thompson|Joseph Thompson|James Thompson
915,"Newman, I.V.",794,1930.0,1980.0,50.0,"Newman, I.V.","Newman, G.",0.73,1,http://www.wikidata.org/entity/Q5542862,George Newman
913,"Legge, S.",796,1996.0,2006.0,10.0,"Legge, S.","Legge, A.H.",0.73,1,http://www.wikidata.org/entity/Q47121010,A. H. Legge
884,"Trapnell, W.G.",827,1957.0,1978.0,21.0,"Trapnell, W.G.","Trapnell, C.G.",0.73,1,http://www.wikidata.org/entity/Q62024350,Colin Graham Trapnell
791,"Meissner, R. | Bayliss, B.",884,2006.0,2013.0,7.0,"Meissner, R. | Bayliss, B.","Meissner, R.",0.73,1,http://www.wikidata.org/entity/Q21520337,Richard Meissner
653,"Osborn, T.G.B.",1268,1907.0,1982.0,75.0,"Osborn, T.G.B.","Osborn, T.",0.73,1,http://www.wikidata.org/entity/Q7781936,Theodore Osborn
581,"Le Cussan, J.",1514,1989.0,2005.0,16.0,"Le Cussan, J.","Cussan, J.L.",0.73,1,http://www.wikidata.org/entity/Q26713495,J. Le Cussan
548,"Hilton, F.M.",1662,1905.0,1985.0,80.0,"Hilton, F.M.","Hilton, J.",0.73,1,http://www.wikidata.org/entity/Q88830300,Jason Hilton
297,"Leeuwen, S. van",1675,1985.0,2006.0,21.0,"Leeuwen, S. van","Leeuwen, J.v.",0.73,1,http://www.wikidata.org/entity/Q23061366,Jan van Leeuwen
488,"Hoyle, N.",1952,1907.0,1995.0,88.0,"Hoyle, N.","Hoyle, A.C.",0.73,1,http://www.wikidata.org/entity/Q17484816,Arthur Clague Hoyle
473,"Leichhardt, F.W.L.",2031,1827.0,2002.0,175.0,"Leichhardt, F.W.L.","Leichhardt, L.",0.73,1,http://www.wikidata.org/entity/Q57763,Ludwig Leichhardt
314,"Davies, F.E.",3390,1938.0,2000.0,62.0,"Davies, F.E.","Davies, J.",0.73,1,http://www.wikidata.org/entity/Q6228770,John Davies
305,"Stocker, G.C.",3569,1959.0,1988.0,29.0,"Stocker, G.C.","Stocker, G.W.",0.73,1,http://www.wikidata.org/entity/Q21388922,G. Whitney Stocker
301,"Cooper, H.M.",3630,1920.0,1988.0,68.0,"Cooper, H.M.","Cooper, J.",0.73,1,http://www.wikidata.org/entity/Q55025202,James Cooper
48,"Keighery, G.J. | Gibson, N.",7061,1990.0,2004.0,14.0,"Keighery, G.J. | Gibson, N.","Keighery, G.J.",0.73,1,http://www.wikidata.org/entity/Q5885622,Gregory John Keighery
116,"Orchard, A.E.",10356,1938.0,2017.0,79.0,"Orchard, A.E.","Orchard, T.",0.73,1,http://www.wikidata.org/entity/Q5696944,Tony Orchard
792,"Meissner, R. | Wright, J.",694,2008.0,2008.0,0.0,"Meissner, R. | Wright, J.","Meissner, R.",0.74,1,http://www.wikidata.org/entity/Q21520337,Richard Meissner
927,"Errington, G.",780,1992.0,2017.0,25.0,"Errington, G.","Barrington, G.",0.74,1,http://www.wikidata.org/entity/Q5536756,George Barrington
821,"Birch, W.R.",931,1960.0,1984.0,24.0,"Birch, W.R.","Birch, W.D.",0.74,1,http://www.wikidata.org/entity/Q15924558,William D. Birch
571,"Crocker, R.L.",1540,1839.0,1994.0,155.0,"Crocker, R.L.","Crocker, T.",0.74,1,http://www.wikidata.org/entity/Q60676131,Templeton Crocker
49,"Keighery, G.J. | Alford, J.J.",1901,1973.0,1997.0,24.0,"Keighery, G.J. | Alford, J.J.","Keighery, G.J.",0.74,1,http://www.wikidata.org/entity/Q5885622,Gregory John Keighery
160,"Lepschi, B.J. | Lally, T.R.",2111,1994.0,2001.0,7.0,"Lepschi, B.J. | Lally, T.R.","Lepschi, B.J.",0.74,1,http://www.wikidata.org/entity/Q5733654,Brendan John Lepschi
364,"Jarman, J.",2954,1973.0,2020.0,47.0,"Jarman, J.","Jarman, A.E.",0.74,1,http://www.wikidata.org/entity/Q47119510,A.E. Jarman
256,"Wrigley, J.W.",4284,1960.0,1996.0,36.0,"Wrigley, J.W.","Wrigley, A.G.",0.74,1,http://www.wikidata.org/entity/Q21387501,Arthur George Wrigley
132,"Curnow, J.A.",8514,1968.0,2019.0,51.0,"Curnow, J.A.","Curnow, W.",0.74,1,http://www.wikidata.org/entity/Q21509664,William Curnow
70,"Spooner, A.G.",14908,1919.0,1998.0,79.0,"Spooner, A.G.","Spooner, C.S.",0.74,1,http://www.wikidata.org/entity/Q41573146,Charles Stockman Spooner
93,"Kenneally, K.F. | Hyland, B.P.M.",758,1963.0,1989.0,26.0,"Kenneally, K.F. | Hyland, B.P.M.","Kenneally, K.F.",0.75,1,http://www.wikidata.org/entity/Q21392864,Kevin Francis Kenneally
784,"Banks, J.C.G.",778,1960.0,1973.0,13.0,"Banks, J.C.G.","Banks, J.",0.75,1,http://www.wikidata.org/entity/Q153408,Joseph Banks
873,"Garnett, S.T.",843,1979.0,1995.0,16.0,"Garnett, S.T.","Garnett, R.",0.75,1,http://www.wikidata.org/entity/Q718512,Richard Garnett
16,"Brooker, M.I.",1034,1966.0,1995.0,29.0,"Brooker, M.I.","Brooker, I.",0.75,1,http://www.wikidata.org/entity/Q2601921,Ian Brooker
341,"Lewis, D.L.",1131,2004.0,2017.0,13.0,"Lewis, D.L.","Lewis, D.J.",0.75,1,http://www.wikidata.org/entity/Q55064801,David James Lewis
359,"Carroll, E.J.",2973,1962.0,1996.0,34.0,"Carroll, E.J.","Carroll, J.",0.75,1,http://www.wikidata.org/entity/Q686126,James Carroll
775,"Sewell, J.",1022,1882.0,1972.0,90.0,"Sewell, J.","Sewel, W.",0.76,1,http://www.wikidata.org/entity/Q2741574,William Sewel
731,"Nordenstam, B. | Anderberg, A.",1091,1989.0,1989.0,0.0,"Nordenstam, B. | Anderberg, A.","Nordenstam, B.",0.76,1,http://www.wikidata.org/entity/Q4895698,Bertil Nordenstam
721,"Hansen, N.A.",1105,1924.0,1966.0,42.0,"Hansen, N.A.","Hansen, N.E.",0.76,1,http://www.wikidata.org/entity/Q7031479,Niels Ebbesen Hansen
711,"Benson, J.S.",1130,1970.0,2009.0,39.0,"Benson, J.S.","Benson, J.E.",0.76,1,http://www.wikidata.org/entity/Q25136906,John Ernest Benson
702,"Mackay, D.F.",1154,1964.0,1994.0,30.0,"Mackay, D.F.","Mackay, D.G.",0.76,1,http://www.wikidata.org/entity/Q1239899,Donald George Mackay
573,"Dodd, J.",1537,1956.0,2018.0,62.0,"Dodd, J.","Dodd, A.P.",0.76,1,http://www.wikidata.org/entity/Q21390142,Alan Parkhurst Dodd
560,"Wilson, I.B.",1601,1886.0,2004.0,118.0,"Wilson, I.B.","Wilson, [.",0.76,1,http://www.wikidata.org/entity/Q88826669,[unknown] Wilson
347,"Gibson, N. | Lyons, M.",2800,1989.0,1999.0,10.0,"Gibson, N. | Lyons, M.","Gibson, N.",0.76,1,http://www.wikidata.org/entity/Q21513975,Neil Gibson
357,"Pollock, A.B.",2986,1988.0,2017.0,29.0,"Pollock, A.B.","Pollock, J.A.",0.76,1,http://www.wikidata.org/entity/Q6128882,James Arthur Pollock
295,"van Leeuwen, S.",3704,1985.0,2014.0,29.0,"van Leeuwen, S.","Leeuwen, J.v.",0.76,1,http://www.wikidata.org/entity/Q23061366,Jan van Leeuwen
